sentence,frequency,ratio,cumul_ratio
çalışmayı bizzat yöneteceğim,6,0.03567394018669362,22.91456091325292
takip edemedim,6,0.03567394018669362,22.950234853439614
hey şuna bir bakın,6,0.03567394018669362,22.985908793626308
bu olayın şerefine birliklerinize bir gün dinlenme izni veriyorum,6,0.03567394018669362,23.021582733813002
tabur aletlerinizi alın,6,0.03567394018669362,23.057256673999696
sola dön,6,0.03567394018669362,23.09293061418639
a bölüğü sağa,6,0.03567394018669362,23.128604554373084
marş marş,6,0.03567394018669362,23.164278494559777
gözler öne,6,0.03567394018669362,23.19995243474647
galiba şahit bırakmak istemiyor,6,0.03567394018669362,23.235626374933165
hayır hayır,6,0.03567394018669362,23.27130031511986
şimdi mantıklı olacaksınız,6,0.03567394018669362,23.306974255306553
yasalar olmazsa binbaşı medeniyet de olmaz,6,0.03567394018669362,23.342648195493247
binbaşı saito size cenevre anlaşmasının 27 maddesini hatırlatmak isterim,6,0.03567394018669362,23.37832213567994
üçe kadar sayacağım,6,0.03567394018669362,23.413996075866635
inan bana gerçekten yapacak,6,0.03567394018669362,23.485343956240023
ölüm vadisine giden yol,6,0.03567394018669362,23.521017896426716
gelirim,6,0.03567394018669362,23.55669183661341
bir,6,0.03567394018669362,23.592365776800104
tek sıra halinde sola dön,6,0.03567394018669362,23.628039716986798
hava saldırısı alarmı,6,0.03567394018669362,23.663713657173492
iki durun,6,0.03567394018669362,23.699387597360186
adamları işe başlatın,6,0.03567394018669362,23.73506153754688
albay hakkında,6,0.03567394018669362,23.770735477733574
o kilitli kulübede,6,0.03567394018669362,23.806409417920268
sizi vurdurabilirdim,6,0.03567394018669362,23.84208335810696
kaçmaya teşebbüs eden mahkumlar sizin sorumluluğunuzdaydılar,6,0.03567394018669362,23.877757298293655
kaçma hakkında hiçbir şey bilmiyordum,6,0.03567394018669362,23.91343123848035
bu birşeyi değiştirmez,6,0.03567394018669362,23.949105178667043
deneyenlere saygı duymak gerekir,6,0.03567394018669362,23.984779118853737
ama kaçmaya çalışmak delilik,6,0.03567394018669362,24.056126999227125
iki asker vuruldu üçüncüsü de boğuldu,6,0.03567394018669362,24.09180093941382
ne uğruna,6,0.03567394018669362,24.127474879600513
kesinlikle anlamıyorsun,6,0.03567394018669362,24.163148819787207
nasıl yani efendim,6,0.03567394018669362,24.1988227599739
başçavuş,6,0.03567394018669362,24.234496700160594
yapacak,6,0.03567394018669362,24.27017064034729
sizi uyarıyorum albay,6,0.03567394018669362,24.305844580533982
albay saito herşeyi gördüm ve duydum,6,0.03567394018669362,24.341518520720676
clipton ile biraz konuşacağım,6,0.03567394018669362,24.37719246090737
bunu yapamazlar,6,0.03567394018669362,24.412866401094064
gözcü kulesi yok,6,0.03567394018669362,24.448540341280758
kazıklı çit yok,6,0.03567394018669362,24.48421428146745
burada dikenli tel yok,6,0.03567394018669362,24.519888221654146
kaçmakla ilgili şunları söyleyeyim,6,0.03567394018669362,24.55556216184084
ama eğer çok çalışmazsanız cezalandırılacaksınız,6,0.03567394018669362,24.591236102027533
bu çok kötü,6,0.03567394018669362,24.626910042214227
çok çalışırsanız karşılığını alırsınız,6,0.03567394018669362,24.66258398240092
gidebilirsiniz,6,0.03567394018669362,24.698257922587615
binbaşı hughes sıradan çık,6,0.03567394018669362,24.73393186277431
hughes adamları koğuşlara yerleştir,6,0.03567394018669362,24.769605802961003
nasılsınız efendim,6,0.03567394018669362,24.84095368333439
efendim bu amerikan donanmasından binbaşı shears,6,0.03567394018669362,24.876627623521085
iyileşti sayılır,6,0.03567394018669362,24.91230156370778
kolun nasıl,6,0.03567394018669362,24.947975503894472
tüm bunlar gerekli değil,6,0.03567394018669362,24.983649444081166
burası ormanın ortasında bir ada,6,0.03567394018669362,25.01932338426786
çok fazla şahit var,6,0.03567394018669362,25.054997324454554
buradan kaçmak imkansızdır,6,0.03567394018669362,25.090671264641248
toplu kaçış oldu diyemezsiniz çünkü bir çoğu yürüyemiyor bile,6,0.03567394018669362,25.126345204827942
bu mu sizin askeri kanununuz,6,0.03567394018669362,25.162019145014636
silahsız adamları öldürmek mi,6,0.03567394018669362,25.19769308520133
gördün mü jennings,6,0.03567394018669362,25.233367025388024
hasta listesinde olmanın bazı avantajları da varmış,6,0.03567394018669362,25.269040965574717
ihtiyar için şunu söyleyebilirim,6,0.03567394018669362,25.30471490576141
çok yürekli biri,6,0.03567394018669362,25.340388845948105
söylemek istediğim bu,6,0.03567394018669362,25.3760627861348
temel kazıklar köprüyü taşıyabilmek için su seviyesinin altına çakılmalıydı,6,0.03567394018669362,25.411736726321493
bu yasal talimatı ne pahasına olursa olsun uygulamayı mı düşünüyorsunuz,6,0.03567394018669362,25.447410666508187
subaylar da siviller gibi çalışacaklar,6,0.03567394018669362,25.48308460669488
sır,6,0.03567394018669362,25.518758546881575
size general yamashitanın bir sözünü hatırlatayım,6,0.03567394018669362,25.55443248706827
bugün dinlenecek yarın işe başlayacaksınız,6,0.03567394018669362,25.590106427254963
ölürsünüz,6,0.03567394018669362,25.625780367441656
üç gündür buna uğraşıyorum,6,0.03567394018669362,25.66145430762835
neyin var,6,0.03567394018669362,25.697128247815044
beni mi görmek istediniz,6,0.03567394018669362,25.732802188001738
asker kanunları hakkında ne bilirsiniz,6,0.03567394018669362,25.768476128188432
burada medeniyet yok,6,0.03567394018669362,25.804150068375126
şimdi albay saito bir mevzu daha var,6,0.03567394018669362,25.83982400856182
komutanlığa layık değilsiniz,6,0.03567394018669362,25.875497948748514
medeni dünyanın kanunlarına riayet etmeyi reddederseniz size itaat edemeyiz,6,0.03567394018669362,25.911171888935208
subaylarım ağır iş yapmayacaklar,6,0.03567394018669362,25.9468458291219
hepsi bu kadar,6,0.03567394018669362,25.982519769308595
umarım asker olarak kalabilirler albay,6,0.03567394018669362,26.01819370949529
sizleri buraya getiren de onlar ben değilim,6,0.03567394018669362,26.053867649681983
göreceğiz,6,0.03567394018669362,26.089541589868677
bana gelince ben bir esirim,6,0.03567394018669362,26.12521553005537
yaşayan bir esir,6,0.03567394018669362,26.160889470242065
garip bir kuş,6,0.03567394018669362,26.19656341042876
bunda mutabık mıyız binbaşı,6,0.03567394018669362,26.232237350615453
bir amerikalı için bile,6,0.03567394018669362,26.267911290802147
çok uzun süre ayrı kalmış zavallı çocuk,6,0.03567394018669362,26.30358523098884
bushido hakkında,6,0.03567394018669362,26.339259171175534
korkakların kanunu,6,0.03567394018669362,26.37493311136223
öyle bir yüreklilik,6,0.03567394018669362,26.410607051548922
o halde öğretme fırsatımız var,6,0.03567394018669362,26.446280991735616
bunu sürdürmenin bir anlamı yok,6,0.03567394018669362,26.48195493192231
savaşan taraflar sağlıklı savaş mahkumlarını çalıştırabilirler subaylar hariç,6,0.03567394018669362,26.517628872109004
bradley yerine dön,6,0.03567394018669362,26.553302812295698
o kitabı bana verin,6,0.03567394018669362,26.58897675248239
ingilizce okuyabiliyorsunuz değil mi,6,0.03567394018669362,26.624650692669086
siz japonca okuyabiliyor musunuz,6,0.03567394018669362,26.66032463285578
subay mahkumlar aletlerinizi alın,6,0.03567394018669362,26.695998573042473
üzgünüm hayır,6,0.03567394018669362,26.731672513229167
bana kanundan mı bahsediyorsunuz,6,0.03567394018669362,26.76734645341586
sorun tercüme ise eminim bunu ayarlayabiliriz,6,0.03567394018669362,26.803020393602555
bakın kanun der ki,6,0.03567394018669362,26.83869433378925
yerlerinizde kalın,6,0.03567394018669362,26.874368273975943
bu yüzden kendileri yararlı işlerde kullanılmak üzere sizlere katılacaklar,6,0.03567394018669362,26.910042214162637
kaçma konusunu kapatalım,6,0.03567394018669362,26.94571615434933
hangi kanun,6,0.03567394018669362,26.981390094536025
bölüğünden alınmış,6,0.03567394018669362,27.01706403472272
buna inandıkları sürece asker olarak kalırlar esir değil,6,0.03567394018669362,27.052737974909412
adamlarımız halen bizim emrimizde olduklarını hissetmeliler japonların değil,6,0.03567394018669362,27.088411915096106
ve şunu unutmayın,6,0.03567394018669362,27.1240858552828
hepimizin ölümüne sebep olacak bir yüreklilik,6,0.03567394018669362,27.159759795469494
özür dilerim efendim,6,0.03567394018669362,27.195433735656188
ben de katılmak istiyorum,6,0.03567394018669362,27.231107675842882
kolum neredeyse iyileşti efendim gerçekten,6,0.03567394018669362,27.266781616029576
ya o,6,0.03567394018669362,27.30245555621627
kaçmamamızı emretmedi önerdi,6,0.03567394018669362,27.338129496402964
dinle albayınız gibi biri birşey önerdiğinde bu bir emir sayılır,6,0.03567394018669362,27.373803436589657
yine başlıyoruz,6,0.03567394018669362,27.40947737677635
albay saito tüm subayların ceza kulübesine gitmesini istiyor,6,0.03567394018669362,27.445151316963045
söyleyin gitsinler,6,0.03567394018669362,27.48082525714974
sen değil,6,0.03567394018669362,27.516499197336433
onu fırına koyacaklar,6,0.03567394018669362,27.552173137523127
bir şeyler yapmalıyım,6,0.03567394018669362,27.58784707770982
hepimiz böyle düşünüyoruz hepimiz böyle düşünüyoruz,6,0.03567394018669362,27.623521017896515
hayır hayır hayır,6,0.03567394018669362,27.65919495808321
düşüyor,6,0.03567394018669362,27.694868898269903
tüm er mahkumlar iş başına,6,0.03567394018669362,27.730542838456596
subaylarınıza çalışmalarını emredeceksiniz,6,0.03567394018669362,27.76621677864329
teslim olduğunuz andan itibaren askerliğiniz bitmiştir,6,0.03567394018669362,27.801890718829984
bu hepimize ders olmalı,6,0.03567394018669362,27.837564659016678
ne yapıyorsun,6,0.03567394018669362,27.873238599203372
sizlere kahramanca ölmektense hamallar gibi yaşamak daha iyidir diyen onlar,6,0.03567394018669362,27.908912539390066
dikkat ettiyseniz ingiliz askerler demiyorum,6,0.03567394018669362,27.94458647957676
yarın sabahtan itibaren herşeyin sorunsuz gitmesini istiyorum,6,0.03567394018669362,27.980260419763454
sanırım program gayet açık,6,0.03567394018669362,28.015934359950148
mayıs ayının on ikinci gününe kadar köprüyü bitirmiş olacaksınız,6,0.03567394018669362,28.05160830013684
çünkü teslim olarak sizlere ihanet etmişlerdir,6,0.03567394018669362,28.087282240323535
japon bir mühendisin talimatları doğrultusunda çalışacaksınız,6,0.03567394018669362,28.12295618051023
zamanımız kısıtlı,6,0.03567394018669362,28.158630120696923
herkes çalışacak,6,0.03567394018669362,28.194304060883617
subaylarınız da sizlerin yanında çalışacaklar,6,0.03567394018669362,28.22997800107031
başka birşey var mı,6,0.03567394018669362,28.265651941257005
utancınız onların şerefsizliğidir,6,0.03567394018669362,28.3013258814437
clipton mani olmayayım,6,0.03567394018669362,28.336999821630393
hastanedeki diğerleri de,6,0.03567394018669362,28.372673761817087
buna gerek olmayacak,6,0.03567394018669362,28.40834770200378
üzereyim,6,0.03567394018669362,28.444021642190474
buradaki grubunuzdan da mı,6,0.03567394018669362,28.47969558237717
karaya çıkmayı başardım fakat diğer kurtulanlardan ayrı düştüm,6,0.03567394018669362,28.515369522563862
houstonı,6,0.03567394018669362,28.551043462750556
geminizi mi kaybettiniz,6,0.03567394018669362,28.58671740293725
kara ile kuşatılmış sayılırım,6,0.03567394018669362,28.622391343123944
clipton size baktı mı,6,0.03567394018669362,28.658065283310638
buraya gelin sonra tıraş olursunuz,6,0.03567394018669362,28.69373922349733
taleplerinizin listesini çıkarın,6,0.03567394018669362,28.729413163684026
öyle de diyebilirsiniz sanırım,6,0.03567394018669362,28.76508710387072
şey işime devam etmeliyim,6,0.03567394018669362,28.800761044057413
oldukça makul birine benzediğini söylemeliyim,6,0.03567394018669362,28.836434984244107
öyle mi dersiniz,6,0.03567394018669362,28.8721089244308
sanırım durumu anladı,6,0.03567394018669362,28.907782864617495
saito,6,0.03567394018669362,28.94345680480419
bu konuyu albay adı neyse ona söyledim,6,0.03567394018669362,28.979130744990883
çoğunlukla avustralyalılar,6,0.03567394018669362,29.014804685177577
birkaç,6,0.03567394018669362,29.05047862536427
hasta olanlarla ilgilen,6,0.03567394018669362,29.086152565550965
hintli birmanyalı siyamlı,6,0.03567394018669362,29.12182650573766
ne hissettiğinizi anlıyorum,6,0.03567394018669362,29.157500445924352
doğru zamanı ve doğru ekibi,6,0.03567394018669362,29.193174386111046
zamanını bekliyorum,6,0.03567394018669362,29.22884832629774
siz neden kaçmayı hiç denemediniz binbaşı,6,0.03567394018669362,29.264522266484434
kaçış ümidinizi yitirip bunu düşünmekten vazgeçerseniz ölüm fermanınızı hazırlamış olursunuz,6,0.03567394018669362,29.300196206671128
güçlü ihtimal o,6,0.03567394018669362,29.335870146857822
haydi söyle,6,0.03567394018669362,29.371544087044516
teşekkür ederim efendim,6,0.03567394018669362,29.40721802723121
ne yapabilirsek,6,0.03567394018669362,29.442891967417903
birkaç ingiliz,6,0.03567394018669362,29.478565907604597
bir de yaşamaktan yorulanlar vardı,6,0.03567394018669362,29.51423984779129
açlık aşırı çalışma kurşun yaraları yılan ısırıkları saito,6,0.03567394018669362,29.549913787977985
diğer ölüm sebepleri,6,0.03567394018669362,29.58558772816468
öldüler sıtma dizanteri beriberi ve kangrenden,6,0.03567394018669362,29.621261668351373
onlara ne oldu peki,6,0.03567394018669362,29.656935608538067
grubunuzdaki subaylar ağır işçilik yaptılar mı,6,0.03567394018669362,29.69260954872476
buralarda çok moda,6,0.03567394018669362,29.728283488911455
işte gerçeğiniz,6,0.03567394018669362,29.76395742909815
sonra ne olur,6,0.03567394018669362,29.799631369284842
bir subay için bu tür bir saygı esastır,6,0.03567394018669362,29.835305309471536
askerler onları sayarlar,6,0.03567394018669362,29.87097924965823
böylesine önemli bir görevin üstesinden gelebileceğine şüpheliyim,6,0.03567394018669362,29.942327130031618
eminim tasvip edersiniz,6,0.03567394018669362,29.978001070218312
inatçısınız fakat gururlu değilsiniz,6,0.03567394018669362,30.013675010405006
dayanma gücünüz var ama cesaretiniz yok,6,0.03567394018669362,30.0493489505917
siz ve subaylarınız kışlalarınıza dönebilirsiniz,6,0.03567394018669362,30.085022890778394
değiştirmek mi,6,0.03567394018669362,30.120696830965088
tam olarak bilmiyorum efendim,6,0.03567394018669362,30.15637077115178
ekibinizde kaç adamınız var,6,0.03567394018669362,30.192044711338475
birisi madalyayı hak ediyor efendim,6,0.03567394018669362,30.22771865152517
başardı,6,0.03567394018669362,30.263392591711863
bir genel af ilan ediyorum,6,0.03567394018669362,30.33474047208525
bunu yitirirse komutanlığı sona erer,6,0.03567394018669362,30.370414412271945
moral bozukluğu ve kaos,6,0.03567394018669362,30.40608835245864
irina,6,0.03567394018669362,30.441762292645333
devam eder misin,6,0.03567394018669362,30.477436232832027
ayrıca bu da iş kıyafeti,6,0.03567394018669362,30.51311017301872
hasta listesinden çıkmaya pek can atmıyorum,6,0.03567394018669362,30.548784113205414
benim için endişelenmeyin,6,0.03567394018669362,30.584458053392108
size uygun bir kıyafet bulacağız,6,0.03567394018669362,30.620131993578802
bu gerçeklerden kaçıştı,6,0.03567394018669362,30.655805933765496
onları benim subaylarım yönetecek,6,0.03567394018669362,30.69147987395219
bu öğlene kadar bitirilmesi gereken işi gösteriyor,6,0.03567394018669362,30.727153814138884
açıkça söylemek gerekirse şu sizin teğmenin adı neydi,6,0.03567394018669362,30.762827754325578
üzerine bastınız,6,0.03567394018669362,30.79850169451227
