word_en_translate,object_id,names,image_id,synsets,merged_object_ids,height,width,x_koor,y_koor
day,3880409,day,2366213,day.n.01,,375,502,0,0
day,2050213,day,2366407,day.n.01,,374,499,0,0
day,627260,day,2366604,day.n.01,,80,425,55,15
day,624472,day,2367099,day.n.01,,331,498,1,2
day,2457045,day,2364384,day.n.01,,488,455,18,9
day,752352,day,2367229,day.n.01,,55,58,165,17
day,3874282,day,2367386,day.n.01,,223,485,11,110
day,751789,day,2367398,day.n.01,,144,299,79,0
day,2280503,day,2367427,day.n.01,,331,499,0,0
day,1929339,day,2369201,day.n.01,,291,499,0,0
day,3863479,day,2369439,day.n.01,,373,498,1,1
day,741623,day,2370540,day.n.01,,372,492,7,3
day,603306,day,2370547,day.n.01,,323,480,0,0
day,3857874,day,2370590,day.n.01,,331,499,0,0
day,2198512,day,2370657,day.n.01,,297,499,0,0
day,623441,day,2367298,day.n.01,,70,245,240,18
day,1665270,day,2364184,day.n.01,,450,493,0,1
day,3741725,day,2364037,day.n.01,,318,463,21,3
day,2040362,day,2363664,day.n.01,,149,494,3,2
day,3574863,day,2354119,day.n.01,,163,500,0,52
day,4316110,day,2354736,,,330,483,1,1
day,1960380,day,2354977,day.n.01,,374,231,0,0
day,833461,day,2355028,day.n.01,,36,233,1,0
day,833329,day,2355043,day.n.01,833339,31,496,2,0
day,1764935,day,2355198,day.n.01,,499,497,0,0
day,1997055,day,2356631,day.n.01,,375,500,0,0
day,2451843,day,2357155,day.n.01,,375,497,0,0
day,3554920,day,2357322,day.n.01,,124,73,108,8
day,3554733,day,2357342,day.n.01,,193,497,1,3
day,2196523,day,2357416,day.n.01,,307,497,0,4
day,811478,day,2357512,day.n.01,,170,498,1,2
day,3551843,day,2357692,day.n.01,,367,499,0,0
day,3769516,day,2357784,day.n.01,,25,115,216,17
day,4256885,day,2358935,,,361,487,10,6
day,784360,day,2361067,day.n.01,,145,471,9,3
day,2124793,day,2361298,day.n.01,,500,492,3,0
day,3751246,day,2362248,day.n.01,,320,480,7,13
day,3750864,day,2362321,day.n.01,,495,372,0,0
day,772858,day,2362605,day.n.01,,499,333,0,0
day,764208,day,2363527,day.n.01,,326,491,0,2
day,2169325,day,2370740,day.n.01,,468,461,18,16
day,841612,day,2354013,day.n.01,,162,452,0,1
day,2318078,day,2370807,day.n.01,,362,497,2,2
day,3854987,day,2371270,day.n.01,,91,332,40,298
and,954206,and,2338414,,,40,98,347,281
and,1020163,and,2317523,,,17,30,408,83
and,789764,red and,2360081,,,97,90,7,246
and,973888,s and n,2329835,"nitrogen.n.01 , second.n.01",,81,81,188,250
and,1189825,red and,2397447,,,16,14,413,59
and,852146,n and e,2352723,nitrogen.n.01,,28,64,317,28
and,798005,1 and 5,2358903,,,38,44,131,83
and,1282013,blue and,2386830,,,4,16,192,132
and,871480,blue and,2349906,,,45,86,109,47
and,563931,and sign,2377746,sign.n.02,,81,64,415,220
and,2528938,legs and,2365497,leg.n.01,,85,36,325,186
and,2017263,door and,2362929,door.n.01,,332,205,2,0
and,1189005,blue and,2397548,,,32,40,83,124
and,239409,word and,2409549,word.n.01,,40,58,310,223
and,443314,11 and 1,2396536,,,23,78,82,309
and,219629,pink and,2410358,,,5,5,100,211
and,1193252,and blue,2397040,,1193275,6,19,50,173
and,594010,white and,2372101,,,89,87,0,83
and,2281846,brown and,2350091,,,206,122,306,42
and,219648,white and,2410358,,,34,8,339,192
and,757078,and black,2365413,,,81,32,300,55
and,762894,and clear,2363700,,,35,328,172,0
and,869631,and white,2350181,,,233,144,272,37
and,3380353,and rocks,2354040,rock.n.01,,12,44,39,215
and,359142,black and,2411476,,,24,30,332,142
and,240001,black and,2409526,,,33,19,158,217
and,1193258,and white,2397040,,,4,7,194,230
and,367234,and green,2407281,,,23,60,217,280
and,310083,and socks,2411562,sock.n.01,,52,57,176,350
and,1223269,and black,2393075,,,37,18,333,358
and,486876,green and,2391712,,,20,28,368,129
and,1243638,and clear,2391136,,,150,499,0,0
and,501801,green and,2389887,,,44,10,402,189
and,358280,and brown,2411671,,,26,27,257,179
and,1042182,green and,2349695,,,88,169,185,132
and,502293,and rocks,2389817,rock.n.01,502295,56,104,84,306
and,954726,and white,2338278,,,170,149,8,73
and,2021408,horse and,2377364,horse.n.01,2560041,201,269,168,76
and,1193221,and white,2397040,,,2,8,45,180
and,1188920,white and,2397548,,,16,42,129,34
and,505946,white and,2389259,,,15,11,394,175
and,501791,yellow and,2389887,,,9,39,363,186
and,501788,yellow and,2389887,,,10,37,359,220
and,2349109,yellow and,2365029,,,7,5,311,101
and,942265,and blurry,2341510,,,63,202,141,29
and,762897,and patchy,2363700,,,63,219,281,82
and,1300301,silver and,2385172,,,60,96,64,266
and,829841,silver and,2355404,,,20,57,70,138
and,296839,and white.,2414319,,,13,17,56,346
and,484383,man and boy,2391985,"male_child.n.01 , man.n.01",,332,401,54,0
the future,735305,back to the future,2372817,future.n.01,"3852234 , 735296",51,107,7,8
thick,1261287,thick,2389398,midst.n.01,,56,43,215,20
thick,946958,thick,2340557,midst.n.01,,129,259,0,30
thick,4471743,thick,2390103,,,18,48,24,343
thick,1823403,thick,2374142,midst.n.01,,38,21,172,69
thick,668333,thick,2390763,midst.n.01,,204,50,64,0
thick,1235157,thick,2391989,snow.n.01,,121,57,399,238
thick,4118370,thick,2372348,,,14,32,66,93
thick,606128,thick,2370140,midst.n.01,,10,7,76,142
thick,1119561,thick,2404020,midst.n.01,,32,81,129,252
thick,527223,thick,2384344,midst.n.01,,32,101,67,135
thick,4104006,thick,2405620,,,84,357,1,415
thick,4091240,thick,2406362,,,21,10,302,252
thick,344247,thick,2404306,midst.n.01,,42,177,260,244
thick,4110472,thick,2328908,,,96,497,2,50
thick,837246,thick,2354595,midst.n.01,,44,64,218,141
thick,999216,thick,2319741,midst.n.01,,24,21,149,169
thick,4345537,thick,3620,,,98,495,86,84
thick,535467,thick,2383034,midst.n.01,,255,65,416,93
thick,212292,thick,2410663,midst.n.01,,70,83,320,211
thick,233046,thick,2409810,midst.n.01,,84,101,3,88
thick,258951,thick,2408579,midst.n.01,,88,269,2,0
thick,4115868,thick,2328564,,,27,296,107,154
thick,3983340,thick neck,2370454,,,154,76,316,86
thick,1738237,thick book,2368713,book.n.01,1829007,132,127,182,0
thick,2627911,thick bark,2372801,bark.n.01,,108,50,422,60
thick,3083652,thick coat,2372923,coat.n.01,,35,82,89,126
thick,3026898,thick pole,2369903,pole.n.01,,75,25,83,301
thick,2696888,thick bush,2366334,shrub.n.01,,62,125,212,0
thick,2073175,thick tree,2376724,tree.n.01,,42,18,84,108
thick,2073174,thick tree,2376724,tree.n.01,2255819,66,30,26,62
thick,540654,thick hair,2382090,hair.n.01,,43,42,247,134
thick,1847287,thick bush,2353175,shrub.n.01,,68,115,375,189
thick,1648041,thick line,2418,line.n.01,,66,90,545,502
thick,2612167,thick snow,2363238,snow.n.01,,17,29,365,248
thick,3000770,thick tree,2338806,tree.n.01,,41,34,212,120
thick,3845070,thick tail,2386160,tail.n.01,519636,121,52,435,127
thick,3489602,thick band,2326492,set.n.05,,57,139,144,441
thick,3000769,thick tree,2338806,tree.n.01,,119,116,383,31
thick,3000768,thick tree,2338806,tree.n.01,,48,42,328,59
thick,1190687,thick wall,2397341,wall.n.01,,285,501,0,0
thick,3000772,thick tree,2338806,tree.n.01,,31,38,99,148
thick,3000771,thick tree,2338806,tree.n.01,,39,43,138,135
thick,382811,thick bush,2403227,shrub.n.01,,92,176,98,0
thick,3037857,thick dirt,2329806,soil.n.02,2929458,237,500,0,95
thick,3300080,thick pole,2327291,pole.n.01,3523317,213,43,287,266
thick,2920677,thick green,2318350,,,108,499,0,221
thick,3971783,thick trees,2327275,,,172,85,1,0
thick,2458038,thick crust,2340997,crust.n.02,,188,57,366,274
thick,2458468,thick black,2350071,,,25,29,197,127
thick,798264,thick books,2358876,book.n.01,,56,182,189,173
you,2383120,you,2345948,,,23,49,323,55
you,957919,you,2337364,,957909,34,45,446,17
you,3070943,word you,2335337,word.n.01,,31,62,81,56
you,420695,thank you,2398935,,,24,56,282,1
you,603535,thank you,2370513,,,10,35,79,138
you,3376642,thank you,2339741,,,40,140,176,125
you,519869,i love you,2386080,,,64,40,130,103
you,229588,"""what are you",2409951,,,11,64,249,367
you,1093082,bees need you,2408468,bee.n.01,,22,29,256,101
you,1268650,are good for you,2388466,,,14,26,180,79
the house,347813,top of the house,2403943,house.n.01,,23,52,63,344
the house,572137,clock on the house,2376517,"clock.n.01 , house.n.01",,55,52,135,85
the house,659979,pillar on the house,2401084,"house.n.01 , pillar.n.01",,25,5,46,225
the house,660011,shadow on the house,2401084,"house.n.01 , shadow.n.01",,105,32,79,160
the house,660010,siding of the house,2401084,"house.n.01 , siding.n.01",,84,68,16,182
the house,696882,window on the house,2382487,"house.n.01 , window.n.01",,32,25,327,78
the house,156188,chimney on the house,2414548,"chimney.n.01 , house.n.01",,12,10,159,7
on the road,376187,on the road,2404703,road.n.01,,273,499,0,226
on the road,1193255,on the road,2397040,road.n.01,,263,374,0,235
on the road,797459,on the road,2358954,road.n.01,,61,175,238,262
on the road,221292,lines on the road,2410288,"line.n.01 , road.n.01",,17,33,235,316
on the road,221277,gravel  on the road,2410288,"gravel.n.01 , road.n.01",,6,9,108,207
on the road,162001,stop is on the road,2413989,"road.n.01 , stop.n.01",,46,171,127,324
father,3973162,father,285794,,,139,43,0,281
father,2508030,father,2361627,father.n.01,2402979,186,80,80,171
father,3532031,father,2361415,father.n.01,"3532033 , 2735832 , 1662171",352,251,110,147
father,3766747,father,2359159,father.n.01,2307559,135,73,327,47
father,3569655,father,2355260,father.n.01,"1733352 , 2617140 , 2700098 , 1707333",224,76,323,82
father,2883956,father,2355108,father.n.01,,136,51,252,60
father,2389077,father,2354977,father.n.01,,79,31,91,379
father,3778460,father,2354019,father.n.01,1847929,434,287,211,0
father,2672239,father,2353035,father.n.01,3781233,264,335,165,0
father,2627094,father,2349351,father.n.01,"1899662 , 3599742 , 2303648 , 2004802",281,225,70,0
father,4302117,father,2339069,,"4010270 , 4587946 , 4010282",277,162,175,135
father,958368,father,2337274,father.n.01,,309,383,115,25
father,2876929,father,2332892,father.n.01,"3306859 , 3455438 , 3194456 , 3931792",413,136,31,9
father,4545272,father,2330508,,"4664163 , 4275828",467,344,30,33
father,4680984,father,2328220,,"4680995 , 4121554 , 4680971 , 4121563 , 4121572 , 4121544 , 4121566 , 4121538 , 4300711",300,105,213,150
father,2777102,father,2327806,father.n.01,2893833,103,107,43,66
father,3501731,father,2327780,father.n.01,,34,23,360,196
father,3390505,father,2325357,father.n.01,3434434,394,138,181,67
father,3202215,father,2317781,father.n.01,2972831,92,36,200,166
father,2812581,father,2315865,,,314,262,8,25
father,3124815,father,2363766,father.n.01,"3743827 , 3374782",474,189,78,0
father,310709,father,2411517,father.n.01,310720,155,135,164,44
father,3399040,father,2366086,father.n.01,,215,315,56,37
father,2159542,father,2369342,father.n.01,,182,101,400,166
father,4464644,father,1593215,,,107,43,562,140
father,320020,father,2410826,father.n.01,,64,184,273,262
father,229203,father,2409967,father.n.01,229224,339,194,133,35
father,380018,father,2403798,father.n.01,,375,470,30,0
father,1169765,father,2399430,father.n.01,,81,85,148,33
father,433340,father,2397516,father.n.01,,140,27,0,25
father,1203864,father,2395681,father.n.01,,160,116,65,130
father,477825,father,2392721,father.n.01,,101,58,133,29
father,1250725,father,2390405,father.n.01,,20,19,124,239
father,528745,father,2384048,father.n.01,,436,123,83,27
father,2996798,father,2416184,father.n.01,,225,216,283,108
father,533108,father,2383374,father.n.01,"533083 , 533101",134,59,273,173
father,706164,father,2381230,father.n.01,,72,66,293,80
father,3231841,father,2378892,father.n.01,"3231842 , 2719457",368,132,111,7
father,2800696,father,2375813,father.n.01,"2091164 , 3841331 , 1695085 , 2722792 , 3236808 , 1875879",169,102,221,73
father,2653998,father,2375449,father.n.01,"2903436 , 3296130 , 3692385",458,269,57,28
father,4115217,father,2372567,,4115232,36,18,35,183
father,3519945,father,2371621,father.n.01,1859449,331,136,4,0
father,600521,father,2370983,father.n.01,,195,110,352,71
father,741565,father,2370562,father.n.01,"741590 , 741560",83,90,174,147
father,1704096,father,2368312,father.n.01,"3869841 , 2493029",302,187,216,96
father,3378227,father tennis,2343317,,,21,21,303,230
father,528747,father and son,2384048,"father.n.01 , son.n.01",,435,192,83,31
says,1317170,says,2383779,say.n.01,,43,127,62,439
says,635487,says,2365270,say.n.01,,11,26,340,93
says,2285960,says fell,2378470,,,32,35,142,224
says,4298829,wing says,2336763,,,14,75,340,185
says,4118734,shirt says,2328376,,,45,71,170,331
says,967956,says sandwiches,2333145,sandwich.n.01,,139,338,79,116
says,967964,sign says parking,2333145,"parking.n.01 , sign.n.02",,76,194,127,248
says,424575,shirt says phillies,2398505,shirt.n.01,3820127,62,77,123,145
call,697905,call,2382267,call.n.01,697887,24,22,170,299
call,2882268,call box,2321626,telephone_booth.n.01,"3440464 , 3532213 , 3441594 , 3258056 , 3563600 , 3301850 , 3401279",221,60,220,61
call,3727870,make call,2373330,call.n.01,,38,30,339,202
call,987352,call tower,2324583,,,18,7,172,126
call,1771452,call phone,2363011,,"2408157 , 2821415 , 2412182 , 3889905",219,313,189,95
call,4362954,call center,4131,,,259,395,1,1
call,4604700,call button,2337544,,,11,10,154,197
call,2049639,call button,2361547,,2348915,30,51,70,298
call,4105569,call number,2362775,,,45,40,381,153
call,627562,call button,2366572,,,10,10,153,262
call,599711,call button,2371097,,,6,13,274,260
call,1272028,call button,2387898,,,18,26,147,389
call,498175,call button,2390377,,,12,21,115,342
call,3234284,call button,2316300,,3254259,10,20,137,165
call,4528463,call letters,2387708,,,16,13,304,95
call,3991232,call letters,2326073,,,7,28,68,271
call,3045718,call letters,2417576,,,5,21,475,224
call,599712,end call button,2371097,,,9,11,204,251
hidden,265469,hidden,2408246,,,16,47,215,231
hidden,3735623,hidden,2372199,,,15,48,58,134
hidden,3803353,hidden,2412730,,,135,148,201,203
hidden,195051,hidden,2412403,,,188,134,45,308
hidden,226280,hidden tail,2410087,tail.n.01,,18,10,366,166
hidden,4504040,rock hidden,2415660,,,33,93,224,103
hidden,755425,hidden animal,2365929,animal.n.01,,51,40,36,277
hidden,265337,hidden 2nd ear,2408250,ear.n.01,,101,39,413,125
hidden,406307,one number hidden,2400723,numeral.n.01,,15,8,169,147
hidden,697666,bear almost hidden,2382309,bear.n.01,,32,51,303,8
breath,357437,breath,2403016,breath.n.01,,60,102,234,181
breath,2573168,baby breath,2379750,,"3662560 , 3710393 , 1770788 , 3834620 , 1692372 , 1692373 , 1692374",104,110,125,268
breath,604744,baby breath,2370357,,,78,53,148,183
breath,161159,breath mints,2414031,,,15,28,375,208
breath,571345,baby's breath,2376610,"baby.n.01 , breath.n.01",,62,37,286,325
breath,3851622,baby's breath,2373227,"baby.n.01 , breath.n.01",,44,39,170,200
breath,3851621,baby's breath,2373227,"baby.n.01 , breath.n.01",,140,110,252,73
breath,3851625,baby's breath,2373227,"baby.n.01 , breath.n.01",,64,83,45,52
breath,3851623,baby's breath,2373227,"baby.n.01 , breath.n.01",,16,17,137,230
breath,3851624,baby's breath,2373227,"baby.n.01 , breath.n.01",,21,43,110,279
breath,3378997,baby's breath,2317199,"baby.n.01 , breath.n.01",,32,29,127,280
path,1536803,path,197,way.n.05,,100,172,58,399
path,855151,path,2352283,way.n.05,,53,71,38,119
path,1784561,path,2352539,way.n.05,,47,372,130,25
path,851966,path,2352750,way.n.05,,4,25,110,256
path,851799,path,2352777,way.n.05,,61,282,1,272
path,1954714,path,2352887,way.n.05,,93,251,220,184
path,851119,path,2352902,way.n.05,,14,57,183,232
path,1873062,path,2352242,way.n.05,,184,492,3,148
path,851041,path,2352911,way.n.05,,348,193,149,78
path,844470,path,2353619,way.n.05,,51,59,176,195
path,3227362,path,2353636,way.n.05,2734151,197,412,49,135
path,3155567,path,2353767,way.n.05,,53,85,377,224
path,3779115,path,2353798,way.n.05,,77,449,7,57
path,2104123,path,2353868,way.n.05,,62,144,233,430
path,3575182,path,2354057,way.n.05,,11,228,63,225
path,3579606,path,2353282,way.n.05,,121,89,376,0
path,3573612,path,2354310,way.n.05,,337,498,2,144
path,856008,path,2352107,way.n.05,,7,138,237,261
path,856618,path,2352013,way.n.05,,126,453,3,247
path,3593795,path,2350453,way.n.05,,187,383,0,258
path,1734764,path,2350621,way.n.05,,123,390,55,143
path,1759704,path,2350791,way.n.05,1834343,84,496,0,169
path,2640532,path,2350813,way.n.05,,134,255,6,66
path,864710,path,2350878,way.n.05,,29,181,51,221
path,2433599,path,2350899,way.n.05,,166,422,60,207
path,3585548,path,2352035,way.n.05,1735442,195,365,0,181
path,864174,path,2350953,way.n.05,,15,31,280,147
path,3149842,path,2351394,way.n.05,,175,378,120,155
path,1841104,path,2351398,way.n.05,,16,381,0,125
path,3588255,path,2351590,way.n.05,,317,373,2,182
path,858305,path,2351773,way.n.05,,14,45,425,118
path,3237231,path,2351824,way.n.05,,189,134,0,311
path,856930,path,2351976,way.n.05,,62,71,212,271
path,2584066,path,2351014,way.n.05,,25,42,440,327
path,1778312,path,2354411,way.n.05,,112,124,54,386
path,1842637,path,2354534,way.n.05,,99,298,202,256
path,836076,path,2354731,way.n.05,,186,146,354,41
path,2225878,path,2357111,way.n.05,,159,146,176,117
path,2211884,path,2357209,way.n.05,,25,65,196,184
path,3555850,path,2357209,way.n.05,,85,127,16,167
path,2764830,path,2357209,way.n.05,,132,302,8,170
path,1912222,path,2357209,way.n.05,,11,44,225,196
path,2286832,path,2357209,way.n.05,,105,226,30,147
path,3559298,path,2356824,way.n.05,"3181283 , 3388521 , 3771417",33,500,2,343
path,1946541,path,2357209,way.n.05,,75,268,59,152
path,1867634,path,2357413,way.n.05,,209,471,0,123
path,1764989,path,2357422,way.n.05,2219648,25,36,97,156
path,1764990,path,2357422,way.n.05,,27,85,367,196
path,1836230,path,2357662,way.n.05,,61,499,1,177
path,1976719,path,2357918,way.n.05,,89,301,32,241
that,874057,that,2349536,,,25,8,354,104
that,3657968,that,2340896,,,56,66,45,219
that,3915820,that,2344051,,"3915821 , 3915822 , 3915819 , 3915817",161,400,0,339
that,1043800,that,2344281,,,91,66,2,4
that,3911577,that,2345747,,"3911571 , 3911579 , 3911574 , 3911576 , 3911578 , 3911573 , 3911572 , 3911575",119,148,105,381
that,3903164,that,2349480,,,58,155,92,442
that,3903163,that,2349480,,,84,104,119,266
that,3903161,that,2349480,,,102,112,155,286
that,3936575,that,2328113,,,22,22,357,103
