word_en_translate,image_id,obj_names,obj_object_id,obj_synsets,obj_merged_object_ids,obj_height,obj_width,obj_x_koor,obj_y_koor,relationships_id,synsets,sub_name,sub_object_id,sub_synsets,sub_height,sub_width,sub_x_koor,sub_y_koor,predicate
half,2403168,,355973,,,104,371,0,176,617499,,half,355983,one-half.n.01,103,49,0,178,of
half,2396196,,447067,chicken_sandwich.n.01,,227,277,85,1,992106,,half,447066,one-half.n.01,197,208,86,33,of
half,2379768,,550448,glass.n.01,,67,63,365,132,1354492,fully.r.01,half,550462,one-half.n.01,18,43,373,158,full
half,2396196,,447067,chicken_sandwich.n.01,,227,277,85,1,992132,,half,447066,one-half.n.01,197,208,86,33,of
half,2396196,,447070,plate.n.04,,324,470,30,47,992137,along.r.01,half,447066,one-half.n.01,197,208,86,33,on top of
half,2378706,,558076,apple.n.01,,56,67,110,1,1377692,,half,558087,one-half.n.01,57,66,205,22,of a
half,2378201,food,561383,food.n.01,561366,188,296,146,117,1390572,,half,561384,one-half.n.01,102,88,214,126,of
half,2382409,half,539367,one-half.n.01,539368,77,105,136,74,1322795,,half,539367,one-half.n.01,79,111,130,74,of a
half,2378034,,562536,sandwich.n.01,,335,311,21,89,1394405,,half,562555,one-half.n.01,359,313,19,87,of a
half,2382865,,536743,sandwich.n.01,,200,348,66,10,1315960,,half,536732,one-half.n.01,108,247,142,140,of
half,2416392,,2851842,,,182,122,134,32,3692130,,half,3547940,one-half.n.01,167,112,222,32,of
half,2384751,,524486,sandwich.n.01,,64,65,257,126,1274594,,half,524512,one-half.n.01,55,89,263,132,of
half,2375938,,577872,sandwich.n.01,,23,92,171,38,1443291,,half,577894,one-half.n.01,31,81,190,33,a
half,2388327,,674087,word.n.01,,11,64,387,0,1773130,,half,674086,one-half.n.01,10,66,386,0,of
half,2372887,,734993,face.n.01,,158,97,249,56,1990390,,half,734992,one-half.n.01,150,98,252,59,of
half,2372699,,1777139,refrigerator.n.01,,372,142,357,1,4313850,,half,3852403,one-half.n.01,260,125,359,113,of
half,2369419,,2354879,toast.n.01,,260,135,283,109,4336440,,half,3863582,one-half.n.01,280,213,210,129,of
half,2390673,,1248228,sandwich.n.01,,177,279,21,293,3457497,,half,1248240,one-half.n.01,99,256,28,360,of
half,2368534,,2589438,drinker.n.02,,83,135,132,319,4346862,along.r.01,half,3868547,one-half.n.01,135,161,135,330,of an orange on a
half,2368308,,3226273,window.n.01,,161,188,103,13,4349825,,half,3869848,one-half.n.01,154,172,110,192,of
half,2365597,,632993,,,69,65,89,94,1648146,,half,632992,one-half.n.01,69,67,90,94,of an
half,2365597,,632995,,,54,81,155,91,1648147,,half,632994,one-half.n.01,55,82,156,91,of an
half,2393606,,1218431,sandwich.n.01,,213,231,34,77,3410617,,half,1218460,one-half.n.01,182,261,236,77,of
half,2365597,,632993,,,69,65,89,94,1648158,,half,632992,one-half.n.01,69,67,90,94,of an
half,2365295,,635268,kite.n.03,,51,38,43,122,1655397,,half,635288,one-half.n.01,28,22,58,144,of
look,2414441,face,4170775,,4132931,25,22,78,72,4615221,,look,4132932,,21,19,80,76,on
look,2401377,,399976,face.n.01,,109,97,125,87,824126,along.r.01,look,399975,expression.n.01,114,129,105,84,on
look,2366510,,627923,street.n.01,,57,178,292,142,1626564,along.r.01,look,627928,expression.n.01,39,145,347,248,painted on
look,2366510,,627935,crossing.n.05,,20,126,85,312,1626573,along.r.01,look,627928,expression.n.01,39,145,347,248,on
look,2366510,,627923,street.n.01,,57,178,292,142,1626584,along.r.01,look,627928,expression.n.01,39,145,347,248,on
look,2365767,,632134,beach.n.01,,185,350,147,185,1644568,be.v.01,look out,632155,,185,329,0,187,on
look,2342061,,2590452,,,267,327,2,231,4442946,,look left,3919955,,41,96,105,328,painted on
look,2376305,,574046,pavement.n.01,,264,498,2,67,1432954,along.r.01,look right,574045,,68,258,70,263,on
look,2367202,,2608157,"second.n.01 , surfer.n.01",,37,25,176,51,4361552,along.r.01,intense look,2608156,expression.n.01,23,22,181,60,on
look,2379222,,4602484,,,28,17,112,86,4801569,,admiring look,4602482,,15,19,111,91,on
look,2397399,,663705,face.n.01,,199,160,155,30,1739446,across.r.01,concerned look,663704,expression.n.01,128,137,165,65,across
coming,2342369,,3919291,,,46,63,240,389,4441738,,spit coming,934637,saliva.n.01,29,33,244,412,coming from
coming,2350919,,2125343,window.n.01,,128,36,1,1,3793693,arrive.v.01,light coming,2125342,,136,38,0,0,coming in
coming,2414207,,157744,kitchen.n.01,,484,370,4,6,152004,away.r.02,tissue is coming,157768,tissue.n.02,26,25,119,35,out of box
ten,2407865,,272280,clock.n.01,,245,245,127,40,321423,along.r.01,ten,272273,ten.n.01,28,38,168,109,on
ten,2415872,,1056468,clock.n.01,,188,171,147,66,3176997,along.r.01,ten,1056485,ten.n.01,18,30,158,113,on
ten,2415872,,1056468,clock.n.01,,188,171,147,66,3176996,along.r.01,ten,1056485,ten.n.01,18,30,158,113,on
ten,2414179,,158382,square.n.01,,23,27,127,151,152630,along.r.01,ten,158381,ten.n.01,16,16,132,155,on
ten,2414179,,158382,square.n.01,,23,27,127,151,152592,along.r.01,ten,158381,ten.n.01,16,16,132,155,on
ten,2346003,sign,1889049,sign.n.02,"1869141 , 3620246",45,137,64,242,3858647,along.r.01,ten,3620245,,49,51,234,302,on
ten,2368266,,747149,money.n.01,,267,498,0,106,2037719,be.v.01,ten,747156,ten.n.01,31,32,456,185,on
ten,2415872,,1056468,clock.n.01,,188,171,147,66,3177004,along.r.01,ten,1056485,ten.n.01,18,30,158,113,on
ten,2368266,,747149,note.n.01,,267,498,0,106,2037711,be.v.01,ten,747156,ten.n.01,31,32,456,185,on
ten,2368266,,747149,money.n.01,,267,498,0,106,2037717,be.v.01,ten,747156,ten.n.01,31,32,456,185,on
ten,2380653,,1344071,,,20,178,321,154,3600343,have.v.01,ten,1344069,ten.n.01,99,184,315,125,has
ten,2387270,,1277559,shirt.n.01,,115,141,32,176,3503919,be.v.01,ten,1277565,ten.n.01,24,31,117,244,on
ten,2370751,,3856928,clock.n.01,,106,102,151,189,4321235,along.r.01,ten,2371929,,10,16,178,253,on
ten,2415872,,1056468,clock.n.01,,188,171,147,66,3177010,along.r.01,ten,1056485,ten.n.01,18,30,158,113,on
ten,2359332,,1778424,new_jersey.n.01,,143,145,127,80,4212911,along.r.01,number ten,1778425,numeral.n.01,34,28,219,169,on
ten,2355487,,1739083,bus.n.01,,162,380,52,161,3737842,along.r.01,number ten,1909404,numeral.n.01,31,20,313,231,on
ten,2400434,,1159080,clock.n.01,,185,196,32,67,3308813,along.r.01,number ten,1159090,numeral.n.01,31,30,65,116,on
ten,2400434,,1159080,clock.n.01,,185,196,32,67,3308787,along.r.01,number ten,1159090,numeral.n.01,31,30,65,116,on
ten,2401648,counter,1145687,counter.n.01,1145676,31,500,0,302,3288313,along.r.01,ten cucumbers,1145681,cucumber.n.01,110,272,210,193,on top of
ten,2380430,,710691,clock.n.01,,78,78,84,210,1893822,along.r.01,roman numeral ten,710702,roman_numeral.n.01,11,18,87,225,on
ten,2388827,,670315,clock.n.01,,110,93,70,287,1762754,inside.r.01,roman numeral ten,670325,roman_numeral.n.01,12,19,86,334,inside of
come,2406766,,290533,television.n.01,,242,221,38,0,362607,along.r.01,come,290542,semen.n.01,41,80,111,54,on
big,2332380,,4033543,,,107,85,272,293,4574086,,big,4033542,,88,89,238,353,dirty rock in
big,2387793,,511097,eye.n.01,,15,14,134,38,1217858,blacken.v.01,big,511096,,181,300,102,34,black
big,2346577,,898059,tree.n.01,,148,83,47,4,2620184,,big,898058,,125,83,70,4,green
big,2346577,,898059,tree.n.01,,148,83,47,4,2620185,,big,898058,,125,83,70,4,green
big,2403780,,3815632,bag.n.01,,47,89,302,306,4284140,blacken.v.01,big,1121531,,36,81,306,317,black
big,2403163,,356079,electric_refrigerator.n.01,,224,124,270,108,617657,,big,356092,,226,126,267,106,silver
big,2387926,,1271765,tree.n.01,,117,46,1,3,3495454,,big,1271764,,115,47,1,2,green
big,2365146,,2413421,catsup.n.01,,82,110,31,243,4386592,,big,3885863,,78,84,40,268,blob of
big,2402341,,4263685,,,31,396,70,100,4667470,,big,4263684,,81,343,111,50,screen sony
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007305,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007304,whiten.v.01,big,1007001,,41,72,133,151,white
big,2399993,,412345,,,35,99,250,140,874821,,big,412344,,69,102,244,141,apartments
big,2399993,,412381,window.n.01,,42,22,309,160,874855,construct.v.01,big,412344,,69,102,244,141,building
big,2369367,,3863873,sign.n.02,,72,109,18,69,4337198,construct.v.01,big,3863874,,55,126,2,82,blue and yellow building
big,2398367,,4319963,,,214,272,60,83,4689445,,big,4319964,,20,18,124,194,body of an
big,2397965,,429321,cake.n.03,,169,230,103,105,941045,along.r.01,big,429350,,37,36,112,134,chips on
big,2397662,purple kite,1187797,kite.n.03,"1187722 , 1187723",31,13,318,153,3350445,,big,1187721,,37,22,311,146,purple
big,2396181,,1199843,bus.n.01,,44,44,182,305,3374134,,big,1199831,,96,103,202,241,red
big,2396181,,1199831,bus.n.01,,96,103,202,241,3374149,,big,1199897,,90,92,209,242,decker
big,2396181,,1199843,bus.n.01,,44,44,182,305,3374166,,big,1199831,,96,103,202,241,red
big,2370421,,3858702,watch.n.01,,232,142,38,120,1540418,,big,604269,,224,140,39,120,size
big,2395425,,1205526,road.n.01,,46,124,36,242,3386826,construct.v.01,big,1205525,,46,73,28,258,building on
big,2369702,,609831,sleeve.n.01,,36,61,99,101,1559792,along.r.01,big,609830,,27,29,104,110,patch on
big,2393225,,1221888,giraffe.n.01,,80,42,86,150,3417425,,big,1221887,,94,48,145,71,and
big,2387689,,511722,elephant.n.01,,126,416,19,74,1219759,be.v.01,big,511721,,161,496,3,117,yard where
big,2392818,,1225514,sun.n.01,,99,152,96,23,3424404,brilliantly.r.01,big,1225549,,65,96,131,20,bright white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007306,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007308,whiten.v.01,big,1007001,,41,72,133,151,white
big,150374,big,1074623,,"3798561 , 1074614 , 1074634 , 3798560 , 1074646",456,584,205,113,3201775,,big,1074623,,456,584,205,113,red
big,150374,big,1074632,,1074633,108,85,351,460,3201783,,big,1074632,,107,85,352,460,red
big,498353,big,4425143,,4425144,196,135,247,445,4733610,,big,4425143,,262,202,197,421,grey garbage
big,2411701,,308034,sky.n.01,,105,411,10,4,418767,,big,308040,,63,329,29,12,blue
big,2381035,,1339883,tire.n.01,,95,92,235,295,3594947,back.r.01,big,1339882,,133,74,3,258,back
big,2381035,,1339883,tire.n.01,,95,92,235,295,3594946,front.v.01,big,1339882,,133,74,3,258,front
big,1592416,,4442594,,,256,166,166,245,4740576,,big,4442593,,65,57,208,365,smile on
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007307,whiten.v.01,big,1007001,,41,72,133,151,white
big,2414652,,154555,approach.n.02,,111,155,179,134,149015,beckon.v.01,big,154572,,71,113,216,163,wave
big,2391353,,1241301,elephant.n.01,,401,282,18,90,3449125,,big,1241322,,395,222,31,77,an
big,2342958,,3918175,,,56,135,108,274,4439778,,big,3918176,,169,123,66,257,orange detour sign with black
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007313,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007312,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007311,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007310,whiten.v.01,big,1007001,,41,72,133,151,white
big,2318805,,1007002,bear.n.01,,26,33,149,134,3007309,whiten.v.01,big,1007001,,41,72,133,151,white
big,2414746,,152734,,,74,124,69,192,147358,,big,152733,,205,318,0,4,tree
big,2411847,,208536,photograph.n.01,,497,329,2,2,206215,along.r.01,big a,208535,,16,36,204,442,on
big,2414393,,3529232,airplane.n.01,,160,459,9,109,3650706,along.r.01,big s,1763433,second.n.01,9,10,199,180,on
big,2350035,,2084105,side.n.01,,327,256,73,97,3803860,along.r.01,big g,2084104,gram.n.01,17,25,257,215,painted on
big,2411847,,208536,photograph.n.01,,497,329,2,2,206231,along.r.01,big a,208535,,16,36,204,442,on
big,2372687,,2008822,grass.n.01,,50,290,17,381,4145844,in.r.01,big gap,3732145,gap.n.01,32,200,18,414,in
gone,2365701,,1784218,sign.n.02,,57,359,73,150,4380050,along.r.01,gone,1784217,,60,126,193,152,on
gone,2352191,,855500,cheese_pizza.n.01,,28,297,19,465,2440939,,piece gone,855508,piece.n.01,38,116,51,440,from
another,150333,,4392338,,,40,37,661,377,4720104,,another,4392337,,128,61,637,339,train all
another,2320247,,4139594,,,3,34,146,51,4617963,,another,4139595,,84,148,16,126,skater in
another,2326483,,3939362,,,46,97,357,286,4478784,,another,3939361,,130,107,27,124,tray behind
another,2335175,,963694,,,177,108,1,76,2867109,,another,963693,,243,169,21,41,bike
another,2364609,,3888748,background.n.02,,103,477,20,130,4392848,far.r.01,another,3888747,,115,95,60,78,hill farr in
another,2373306,,3728041,rise.n.01,,142,57,188,100,4134878,approximately.r.01,another,3728040,,47,32,53,50,horse peeks around
another,2394120,,4422238,,,288,192,89,98,4732378,,another,4422237,,51,124,124,356,sticker on
another,2408182,,1858385,bird.n.01,,23,43,2,266,4278191,fly.v.01,another,3809647,,193,93,61,135,bird flying in
another,2411541,,3813644,screen.n.01,,91,480,14,129,4282625,wholly.r.01,another,3813643,,35,182,301,49,section of trees all bustled together to right of
another,2400605,,407506,,,78,38,16,285,852092,show.v.01,another car,407507,car.n.01,94,56,3,270,shows
another,2412989,,182535,bus.n.01,,311,454,25,32,175876,behind.r.01,another bus,182565,bus.n.01,241,337,162,14,behind
another,2377813,,563629,bus.n.01,,267,489,0,0,4299012,next.r.01,another car,563632,car.n.01,196,185,1,174,next to
another,2403353,,354204,hat.n.01,,22,33,382,65,609637,be.v.01,another man,354198,man.n.01,255,130,332,64,wearing
another,2403353,,354214,head.n.01,,32,36,381,66,609619,have.v.01,another man,354198,man.n.01,255,130,332,64,has
another,2403353,,354204,hat.n.01,,22,33,382,65,609607,be.v.01,another man,354198,man.n.01,255,130,332,64,wearing
another,2403353,,354199,frisbee.n.01,,22,33,335,104,609604,watch.v.03,another man,354198,man.n.01,255,130,332,64,catching
another,2403353,,354199,frisbee.n.01,,22,33,335,104,609601,achieve.v.01,another man,354198,man.n.01,255,130,332,64,reaching for
another,2403353,,354203,new_jersey.n.01,,93,80,359,95,609605,wear.v.01,another man,354198,man.n.01,255,130,332,64,wearing
another,2409082,,249305,pond.n.01,,45,344,6,151,269627,,another part,249307,part.n.01,343,369,4,155,of
another,2316537,,1053207,clock.n.01,,231,144,31,137,3163712,along.r.01,another face,1053230,face.n.01,92,26,151,183,on
another,2411866,,208154,nose.n.01,,16,20,255,97,205705,have.v.01,another bear,208155,bear.n.01,423,236,239,48,has
another,2406274,,325377,,,226,500,0,1,497072,chew_over.v.01,another room,325379,room.n.01,75,142,296,0,reflected in
another,2408102,,268165,air.n.01,,63,57,268,20,312976,fly.v.01,another kite,268190,kite.n.03,172,144,294,55,flying in
another,2411866,,208163,foot.n.01,,52,99,337,422,205724,along.r.01,another bear,208155,bear.n.01,423,236,239,48,on
another,2359560,,792443,plate.n.04,,75,58,181,230,2212565,,another bowl,792442,bowl.n.01,177,152,19,239,of soup
another,2411866,,208164,snout.n.01,,49,60,255,98,205727,,another bear,208155,bear.n.01,423,236,239,48,with
another,2380301,,1348344,girl.n.01,,89,18,415,151,3605535,,another girl,1348346,girl.n.01,83,10,400,152,with
another,2411866,,208166,ear.n.01,,41,40,320,42,205734,have.v.01,another bear,208155,bear.n.01,423,236,239,48,has
another,2409705,,235681,plain.n.01,,279,495,0,94,245995,along.r.01,another zebra,235684,zebra.n.01,151,277,109,49,on
another,2326871,,3977258,,,170,134,350,3,4550535,,another clock,3977257,,35,18,462,60,on
another,2365951,,755260,truck.n.01,,248,444,10,15,2061178,next.r.01,another truck,755264,truck.n.01,127,31,468,87,next to
another,2370619,,602711,table.n.02,,499,499,0,0,1534159,be.v.01,another plate,602717,plate.n.04,94,148,1,1,of food on top of
another,2409705,,235690,mane.n.01,,35,98,107,66,245983,have.v.01,another zebra,235684,zebra.n.01,151,277,109,49,has
another,2409705,,235692,leg.n.01,,121,72,300,189,245978,have.v.01,another zebra,235684,zebra.n.01,151,277,109,49,has
another,2409705,,235685,tail.n.01,,101,24,336,124,245971,have.v.01,another zebra,235684,zebra.n.01,151,277,109,49,has
another,2414499,,294770,horse.n.01,,447,185,89,52,395255,be.v.01,another horse,294747,horse.n.01,149,53,0,124,to left of
another,2410235,,222871,field.n.01,,159,497,1,173,224382,in.r.01,another person,222888,person.n.01,31,33,194,191,in
another,2404440,,342638,,,27,21,208,68,565016,use.v.01,another person,342633,person.n.01,118,82,145,71,using
another,2404440,,342638,,,27,21,208,68,565017,have.v.01,another person,342633,person.n.01,118,82,145,71,holding
another,2404440,,342638,,,27,21,208,68,565027,have.v.01,another person,342633,person.n.01,118,82,145,71,holding
another,2404440,,342636,wall.n.01,,186,444,8,3,565041,tend.v.01,another person,342633,person.n.01,118,82,145,71,leaning on
another,2356541,,819560,fence.n.01,,134,371,3,73,2307450,about.r.07,another giraffe,819561,giraffe.n.01,85,38,1,125,near
another,2403414,,353373,lock.n.01,,58,14,266,27,607452,have.v.01,another suitcase,353369,bag.n.06,86,55,242,23,has
another,2387833,,1272477,motorcycle.n.01,,234,196,95,74,3496429,be.v.01,another motorcycle,1272482,motorcycle.n.01,49,109,391,4,behind
another,2378614,,558740,car.n.01,,154,268,78,218,1380335,be.v.01,another steam engine,558762,steam_engine.n.01,71,77,24,248,behind
easy,2317352,,1021721,window.n.01,,69,32,325,108,3053721,about.r.07,easy chair,1021720,chair.n.01,57,70,206,141,near
easy,2360885,,785420,table.n.02,,142,372,2,97,2171293,along.r.01,easy button,785437,button.n.01,20,31,149,114,on
easy,2365773,,2111759,necktie.n.01,,157,105,126,166,4379256,along.r.01,easy written,3882548,,15,30,152,190,on
finished,3912,,4356052,,,28,42,9,110,4704823,,finished,4356051,,7,15,23,55,wood
finished,2399452,,416109,dessert.n.01,,29,38,226,116,892515,,finished,416108,,76,178,138,94,with
finished,2366816,,625777,table.n.02,,165,293,71,209,1618224,along.r.01,finished,625783,,50,70,178,313,pizza on
finished,2332948,,4684761,,,37,63,270,220,4835010,,finished,4684762,,29,29,360,220,on a
day,2376976,,2678606,city.n.01,,372,498,0,0,4011603,be.v.01,day,3681345,day.n.01,346,493,4,1,above
day,2414865,,150383,city.n.01,,497,500,0,2,145118,in.r.01,day,150374,day.n.01,495,498,0,5,in
day,61552,water,4134773,,"4126051 , 4126373 , 4126045",667,998,0,0,4612651,,day,4126050,,610,770,104,49,at
day,2316982,,4069476,,,497,175,72,0,4589142,,day,4069508,,496,366,4,3,with
day,2333049,,3369923,beach.n.01,,292,462,18,189,4456133,,day,3928065,,459,460,19,22,at
day,2341123,,3038761,lake.n.01,,64,151,344,301,4446031,,day,3922098,,331,414,4,3,within
day,2404979,,1111471,picture.n.01,,260,285,157,11,3245495,clock.v.01,day,1111475,day.n.01,257,492,6,12,time
day,2404644,,376499,cloud.n.01,,196,499,0,1,724856,,day,376498,day.n.01,370,498,0,3,with
day,2400348,,4050914,,,355,462,10,6,4581218,,day,4050915,,358,448,20,7,in
day,2399005,,420076,beach.n.01,,399,307,16,52,907643,,day,420075,day.n.01,95,168,124,15,at
day,2397699,,431489,week.n.01,,161,150,125,140,948875,,day,431497,day.n.01,72,61,204,177,of
day,2391249,,4438809,,,316,477,3,7,4739175,,day,4438810,,64,145,316,267,at
day,2372297,,2614082,park.n.01,,110,121,354,66,4152940,in.r.01,day,3735033,day.n.01,55,150,276,70,in
day,2371872,,1953478,snow.n.01,,282,499,0,46,4315746,along.r.01,day,3853902,day.n.01,265,487,5,54,on
