word_en_translate,image_id,questions,que_and_anw_id,answers
per,2395511,what is the number of chairs per table,1576317,four
per,2414551,how many ski poles are shown per person,1026641,two
per,2383518,how many windows per section of building,360822,
per,2402323,how much does the bananas cost per pound,1260079,sixty nine cents
per,2368828,how many miles per hour is the bike moving,628397,mph
per,2402546,what do you get off per gallon with a wash,1264440,cents
per,2388859,what hours can one park per the green signs,1415553,from am to pm
per,2362230,where are the passengers headed per the sign,1677076,a coast tour
per,2362039,what direction can you go per the street sign,1673206,one way
per,2352251,how many miles per hour was the ball traveling,705639,
per,2409933,how many hours per day is the middle shop open,1092996,
per,2350532,how many miles per hour is the motorcycle moving,579111,
per,2401603,how many boards per person are used in this sport,218366,
per,2388859,what day is parking not allowed per the green signs,1415552,sunday
per,2362890,where is the game being played per the outfield sign,1690549,harbor city
per,2409312,what is prohibited per the sign above the front mirror,1079509,smoking
per,2361091,how many kilometers per hour should a driver take this turn,698566,
come,2394137,who would come here,1441742,campers
come,2397890,who would come here,669136,wine tasters
come,2400728,who would come to park,602882,people
come,2372419,why did the crowd come,1884308,to watch a tennis game
come,2396208,when do lights come on,606494,when it s dark
come,2386415,when will it come down,486443,when the wind dies
come,2378468,when can honey come out,620692,when you squeeze it
come,2417708,why do people come here,952810,to buy fresh produce
come,2365539,why do people come here,1743855,for a relaxing vacation
come,2362666,where does ham come from,1685860,pig
come,2400086,how come the rock is wet,1214156,it s touching water
come,2395444,what letters come before,1511360,gj
come,2405261,when will the train come,214303,it will be here soon
come,2355673,when will water come out,574989,when it s opened
come,2382451,how come the sky is blue,681478,it s daytime
come,2414009,when did the sun come up,144312,early in the morning
come,2396847,when will the tv come on,1517569,tomorrow
come,2391191,where did this come from,674491,restaurant
come,2396619,what did the meal come in,1581519,the paper bag
come,2362791,where do zebras come from,1688558,africa
come,2368817,what does a pizza come in,1810492,a box
come,2393703,when do the lamps come on,1374593,at night
come,2374084,where does pork come from,816156,pigs
come,2330043,what can come out of this,275325,water
come,2368223,where do bananas come from,245068,a tree
come,2395478,where does water come from,1384888,the faucet
come,2366903,when will the sun come out,246125,when the clouds move away
come,2367841,what does the meal come in,302526,a basket
come,2408962,how come there are shadows,1071379,the sun is going down
come,2414974,why would people come here,1034768,to swim
come,2412159,how come the lights are on,1118825,its dark
come,2387129,when will the tide come in,613750,now
come,2349225,when will the men come down,836040,when they are finished
come,2388422,what come out of the fruits,228917,juice
come,2391191,what does the pizza come in,674487,box
come,2397968,where do the cows come from,1588862,from the field
come,2370075,what does water come out of,1835717,faucet
come,2372350,what does the shake come in,1882831,a glass
come,2362744,where do giraffes come from,1687600,africa
come,2412717,why would someone come here,154655,to buy vegetables
come,2379315,how much water can come out,492123,enough
come,2347106,who will come into the room,773742,a man or woman
come,2372862,what will come to this dock,1894089,boats
come,2395113,where did ripples come from,1382744,from current
come,2342650,who will come see the zebra,713325,visitors of the zoo
come,2367959,what do people come through,1792262,doors
come,2406450,where do the cats come from,1185165,neighborhood
come,2368751,when does the foam come from,1809156,the waves cause foam on the beach
come,2414568,where did the snow come from,1340924,clouds
come,2399839,where did the boat come from,1408000,shore
first name,2413381,what is first name on photo,1147160,alexandre
first name,2366238,what is the contact s first name,1757640,adam
first name,2390253,what first name is in the gate s entrance,1423135,lewis
first name,2398270,what is the first name of the photographer,1590813,jason
first name,2390833,what is the first name of the photographer,1426470,jim
first name,2408741,what is the first name in the bottom right corner,1066740,peter
first name,2401710,what is the first name of the person who took the photo,1249550,alexandre
first name,2346146,what is the first name of the photographer according to the writing,774506,mark
started,2318864,when the flood started,905438,last night
started,2399862,when is the man started,219767,earlier
started,2391505,when it started raining,802212,earlier
started,2322216,when was the game started,878618,now
started,2341828,when did the game started,649997,earlier
started,2362022,how is the stereo started,250039,power button
started,2345814,when did the game started,518934,just now
started,2331296,when did it started raining,463058,just now
started,2390631,when was the tradition started,1486234,
started,2379511,when did the man started to ski,683834,earlier
started,2401215,when did the man started skating,474891,just now
started,2390762,when did the man started playing,227046,earlier
started,2370654,when did the man started playing,499059,just now
started,2396713,when did the giraffe started eating,542201,just now
started,2412771,why hasn t the batter started swinging,1132619,the pitch is a ball
started,2388474,when did the man started skateboarding,484800,earlier
started,2379154,when did the dog started to do the tricks,492262,earlier
started,2378249,when was the woman started eating the cake,620860,earlier
started,2396430,when did the couple started walking at the beach,670305,earlier
with them,2376853,who is with them,558066,no one
with them,2331684,who is with them,850075,no one
with them,2333301,who is with them,337003,no one
with them,2333493,who is with them,592705,no one
with them,2340885,who is with them,842707,no one
with them,2343400,who is with them,328928,no one
with them,2346760,who is with them,326246,no one
with them,2363495,who is with them,504780,no one
with them,2367452,who is with them,565594,no one
with them,2376374,who is with them,494482,no one
with them,2326300,who is with them,342593,no one
with them,2382353,who is with them,553666,no one
with them,2417828,who is with them,953774,no one
with them,2401583,who is with them,218381,no one
with them,2387263,who is with them,229833,no one
with them,2390462,who is with them,227283,no one
with them,2392822,who is with them,225398,no one
with them,2393622,who is with them,224756,no one
with them,2405323,who is with them,213802,no one
with them,2405018,who is with them,343617,no one
with them,2402567,who is with them man,729366,no one
with them,2337985,who is there with them,845032,no one
with them,2331164,who is pictured with them,850492,no one
with them,2407457,who is in the picture with them,196729,no one
with them,2382612,who is in the picture with them,553465,no one
with them,2377917,what are they dragging with them,429178,luggage
with them,2413306,what do these men have with them,149939,skateboards
with them,2331976,what does the person have with them,462693,bicycle
with them,2360239,who do the man and woman have with them,1637650,baby in a stroller
with them,2377469,what kind of animal is surfing with them,621480,dog
with them,2399821,what animal do the people have with them,1470960,a dog
with them,2375783,what does the couple wearing blue shirts have with them,1952858,a dog
to work,2370607,what is the man using to work,1845920,a laptop
to work,2370491,what is bringing people to work,1843660,the train
to work,2324333,who goes to work in this setting,861683,engineers
to work,2335864,who would drive this bike to work,846734,a daredevil
to work,2400785,what does this system need to work,1229661,a television
to work,2400096,who is trying to work on the computer,1214401,the woman
to work,2369746,why is the business man going to work,1829530,earn money
to work,2390873,how was the cat s owner trying to work,1426688,using the computer
to work,2369746,how would the man get to work in the city,1829533,taxi
to work,2347836,when does the old man take his truck to work,452403,late in the day
to work,2394275,what is being used to work on the crossword puzzle,480157,a pen
to work,2360958,who must wash their hands before returning to work,378865,employees
to work,2368245,what do you turn on the stove to get the burners to work,1798361,knobs
sit down,2415198,where do you sit down,134764,the bench
sit down,2387835,where can you sit down,1534930,the chair
