lemma_en_translate,object_id,names,image_id,attributes,synsets,height,width,x_koor,y_koor
come,290542,"word , come",2406766,come,word.n.01,41,80,111,54
believe,2247706,runway,2344815,make believe,track.n.09,50,477,11,76
check,1582733,shorts,713367,check,short_pants.n.01,105,168,430,248
check,2518629,tie,2335982,check,necktie.n.01,273,119,76,129
check,3425085,nike,2319919,check,nike.n.01,17,19,277,66
check,3390217,nike,2318065,check,nike.n.01,14,36,315,448
check,599091,cleats,2371210,"black , check",cleat.n.01,29,160,263,195
check,2699050,small mark,2359729,"small , check",mark.n.01,36,70,232,322
check,4410008,check mark,2321390,"check , white",,5,9,169,267
check,3110650,mark,2377598,"yellow , check",mark.n.01,21,24,268,244
check,624740,shirt,2367028,"white , check print",shirt.n.01,168,154,346,152
check,3076794,shirt,2368709,"green , white , check",shirt.n.01,46,30,314,374
check,442020,tablecloth,2396639,"checkered , yellow , white , check",tablecloth.n.01,302,499,1,71
check,628162,jacket,2366470,"houndstooth , check , black , white",jacket.n.01,101,59,224,86
check,541521,tablecloth,2381521,"red checkered , red , white , white check",tablecloth.n.01,185,436,63,148
check,912856,man,2344806,"sitting , wearing , walking , standing , take car , walks , check",man.n.01,69,93,70,163
check,992774,shirt,2322244,"check , plaid , black , striped , long sleeved , button up , patterned",shirt.n.01,305,323,51,136
sit down,279742,people,2407423,sit down,people.n.01,163,220,85,104
big,3520981,pile,2417984,big,pile.n.01,142,261,75,36
big,983239,top,2326176,big,,115,259,110,157
big,4110776,wing,2394056,big,,40,283,0,350
big,467626,legs,2394035,big,leg.n.01,104,90,177,168
big,467633,feet,2394035,big,foot.n.01,21,33,181,246
big,2868817,tree,2341942,big,tree.n.01,85,59,94,264
big,625645,truck,2366855,big,truck.n.01,39,67,7,270
big,625607,head,2366864,big,head.n.01,31,42,185,95
big,2868818,tree,2341942,big,tree.n.01,97,78,0,269
big,3988437,ear,2326196,big,,101,99,140,52
big,3987251,field,2326236,big,,171,455,3,132
big,468167,camera,2393970,big,camera.n.01,50,84,90,148
big,2334798,smile,2366884,big,smile.n.01,20,32,215,156
big,982472,rocks,2326365,big,rock.n.01,176,132,345,101
big,3036070,mountains,2326395,big,mountain.n.01,46,217,108,192
big,2638955,waves,2366915,big,wave.n.01,178,316,182,60
big,2134821,wing,2366922,big,wing.n.01,83,66,97,227
big,1658542,bird,2366922,big,bird.n.01,95,104,97,218
big,3671051,dog,2341928,big,dog.n.01,142,134,305,96
big,3124361,bell,2326406,big,bell.n.01,45,60,121,292
big,3876093,smile,2366974,big,smile.n.01,18,23,112,107
big,2589671,dog,2341928,big,dog.n.01,136,128,314,96
big,2231518,drawing,2367024,big,drawing.n.01,97,82,341,37
big,3939385,mouth,2326480,big,,28,49,288,250
big,2868816,tree,2341942,big,tree.n.01,50,65,92,322
big,3983570,hat,2326495,big,,17,29,304,216
big,466931,stones,2394129,big,rock.n.01,37,39,166,257
big,3989586,eyes,2326148,big,,40,121,159,99
big,1916370,formation,2366450,big,formation.n.01,258,224,0,4
big,4414594,rocks,2394420,big,,54,123,135,69
big,1212080,orange,2394410,big,,39,50,190,237
big,464431,tree,2394399,big,tree.n.01,143,317,45,0
big,4415461,ear,2394385,big,,40,30,143,90
big,3724525,pizza slice,2366463,big,,157,282,106,174
big,2390858,nose,2366477,big,nose.n.01,18,22,232,53
big,628095,window,2366483,big,window.n.01,104,75,295,3
big,1212613,leaf,2394306,big,leaf.n.01,32,33,81,352
big,1212614,leaf,2394306,big,leaf.n.01,19,13,120,332
big,1212612,leaf,2394306,big,leaf.n.01,40,28,88,314
big,1667705,building,2366536,big,building.n.01,71,64,240,38
big,1960404,mouth,2366596,big,mouth.n.01,50,60,111,155
big,3290343,head,2325916,big,head.n.01,82,96,64,35
big,3177986,palms,2325927,big,palm.n.01,37,310,108,37
big,3993457,bus windshield,2325938,big,,87,89,66,120
big,627345,letters,2366600,big,letter.n.01,42,103,250,3
big,2868814,tree,2341942,big,tree.n.01,157,110,337,215
big,3076957,tie,2325973,big,necktie.n.01,114,109,141,231
big,2464424,udder,2366671,big,udder.n.01,125,167,8,201
big,626508,jacket,2366717,big,jacket.n.01,147,99,400,93
big,2868815,tree,2341942,big,tree.n.01,50,65,210,320
absurd,1072081,"scene , room , living area , living room , this",4625,"inside , a living room , small , absurd",area.n.01,339,509,1,0
another,1967534,language,1593124,another,language.n.01,298,153,550,130
another,4564539,drink,2340620,another,,115,115,10,25
another,2112910,chandelier,2341636,another,chandelier.n.01,46,31,5,273
another,2930372,person,2342029,another,person.n.01,50,19,350,180
another,3332852,stick,2344971,another,stick.n.01,45,24,148,211
another,3608084,giraffe,2347964,another,giraffe.n.01,192,169,84,90
another,1885425,animal,2349636,another,animal.n.01,180,110,8,165
another,872235,plane,2349790,another,airplane.n.01,51,154,164,123
another,2062722,glass,2350219,another,glass.n.01,52,70,201,220
another,3898792,kid,2351070,another,,110,110,216,142
another,1659317,house,2354036,another,house.n.01,51,66,122,225
another,2700341,person,2354087,another,person.n.01,128,47,0,199
another,2050238,bench,2355457,another,bench.n.01,157,54,1,144
another,3804903,train,2412327,another,train.n.01,85,214,12,176
another,2657911,table,2357856,another,table.n.02,101,162,6,159
another,2431032,plate,2358247,another,plate.n.04,92,49,450,15
another,3893210,player,2358907,another,,37,122,276,0
another,3892914,giraffe,2359216,another,,286,160,284,72
another,2124608,table,2359749,another,table.n.02,70,130,368,2
another,4182115,bottle,2361605,another,,334,23,340,65
another,1718075,plane,2361775,another,airplane.n.01,105,452,38,94
another,2143579,word,2361862,another,word.n.01,52,150,180,102
another,2621650,pot,2361933,another,pot.n.01,220,277,196,111
another,3890570,room,2362337,another,room.n.01,120,22,212,78
another,4564541,table,2340620,another,,66,153,168,22
another,2862231,vehicle,2340445,another,vehicle.n.01,129,38,444,130
another,3337475,road,2339148,another,road.n.01,11,82,0,221
another,3014117,snowboarder,2338970,another,snowboarder.n.01,32,71,80,106
another,2981416,pastry,2412842,another,pastry.n.01,150,26,3,1
another,2712785,plate,2412842,another,plate.n.04,372,47,2,1
another,4251600,dog,2315441,another,,87,160,260,102
another,2781440,men,2316478,another,man.n.01,73,34,139,61
another,2731357,man,2316709,another,man.n.01,32,25,382,166
another,4069863,reflection,2316939,another,,133,94,224,204
another,3000974,plant,2317173,another,plant.n.01,147,200,2,352
another,2721987,label,2318106,another,label.n.01,21,33,280,185
another,4139509,batter,2324595,another,,145,61,308,12
another,4135432,ear,2326335,another,,62,54,113,167
another,3462112,truck,2326515,another,truck.n.01,101,198,297,127
another,1793963,boat,2362953,another,boat.n.01,27,25,473,160
another,3981793,face,2326609,another,,67,81,346,30
another,4291567,shadow,2333147,another,,32,144,259,246
another,3455969,daddy,2333878,another,dad.n.01,74,40,70,214
another,2964630,bridge,2334023,another,bridge.n.01,65,494,5,158
another,2964629,bridge,2334023,another,bridge.n.01,23,350,33,224
another,4610463,rider,2335921,another,,82,54,145,64
another,2526468,man,2336302,another,man.n.01,114,37,381,129
another,2168632,slice,2336410,another,slice.n.01,42,55,281,185
another,2967415,reflection,2336733,another,contemplation.n.02,71,50,90,62
another,3024765,face,2337075,another,face.n.01,97,64,303,81
easy,3923210,chair,2336997,easy,chair.n.01,146,176,323,80
easy,2618549,skateboarding,2369012,not easy,skateboarding.n.01,310,123,117,80
easy,1818573,egg,2371646,over easy,egg.n.01,90,87,166,267
easy,1953222,wall,2367340,easy wash,wall.n.01,49,121,204,112
easy,1818572,egg,2371646,over easy,egg.n.01,47,56,216,233
easy,1818571,egg,2371646,over easy,egg.n.01,72,73,269,271
easy,470233,button,2393714,"red , easy",button.n.01,151,198,176,345
easy,225686,stir fry,2410109,"easy , quick",child.n.01,78,196,171,49
easy,4569362,button,2340464,big red easy,,22,37,125,137
easy,2324760,chair,2368911,"leather , easy",chair.n.01,75,78,186,207
easy,2618550,grass,2369012,"long , not easy",grass.n.01,205,327,4,293
easy,1680382,eggs,2369419,fried over easy,egg.n.01,199,235,62,123
easy,4569351,button,2340464,"big , red , easy",,34,43,121,138
easy,3523485,egg,2371216,"over easy , white",egg.n.01,131,152,254,103
easy,144217,egg,2415188,"fried , over easy",egg.n.01,151,115,160,196
easy,1126355,container,2403273,"easy pour , white",container.n.01,38,21,219,142
easy,1126354,container,2403273,"easy pour , white",container.n.01,71,21,263,132
easy,4028208,sign,2324724,"green , easy street",,43,61,63,41
easy,4569402,button,2340464,"red , silver , easy",,15,12,361,217
easy,1073177,book,61562,"easy does it , paperback",book.n.01,248,314,0,297
easy,750516,egg,2367720,"here , white , over easy",egg.n.01,143,457,41,187
easy,3874400,plane,2367357,"jet , easy jet , airline",airplane.n.01,134,364,47,74
easy,921986,egg,2343589,"fried , over easy , cooked",egg.n.01,159,223,266,130
easy,395145,oatmeal,2401863,"mixed , dry , combination , easy",oatmeal.n.01,97,97,171,16
easy,595523,dog,2371865,"small , white , groomed , easy , happy",dog.n.01,325,404,13,26
easy,1253206,egg,2390170,"benedict , overhard , white , over easy",egg.n.01,195,173,148,217
easy,4377429,chair,4664,"tan , lazy boy , light brown , cushioned , easy",,205,223,19,317
easy,1052228,eggs,2316716,"sunny side up , white , soft , over easy , yellow",egg.n.01,305,303,32,47
easy,549968,egg,2379835,"salt , over easy , peppered , sunny side up , fried",egg.n.01,135,258,96,223
easy,486199,"two cooked eggs , eggs , two eggs",2391790,"cooked , over easy cooked , cooked soft , sunny side up",egg.n.01,144,238,66,198
easy,243637,egg,2409353,"fried , yellow , sandwhich , over easy , burned , brown",egg.n.01,265,296,107,191
easy,377468,giraffe,2404429,"beautiful , tall , easy going , posing , laid back , standing , casual , walking",giraffe.n.01,274,189,88,121
day,755375,picture,2365931,day,picture.n.01,329,498,1,0
day,1097245,photo,2407499,day,photograph.n.01,499,319,0,0
day,1237207,photo,2391795,day,photograph.n.01,373,499,0,1
day,1099244,scene,2407050,day,scene.n.01,30,24,323,129
day,370927,photo,2406001,day,photograph.n.01,464,343,28,11
day,327897,overcast,2405930,day,cloudiness.n.01,277,498,1,0
day,3532544,bed,2361218,day,bed.n.01,120,400,24,206
day,340617,picture,2404592,day,picture.n.01,361,262,18,30
day,345059,photo,2404236,day,photograph.n.01,265,432,56,34
day,1119267,picture,2404046,day,picture.n.01,473,360,13,19
day,1122426,picture,2403691,day,picture.n.01,354,371,3,6
day,1918786,daylight,2365178,day,day.n.04,110,30,46,16
day,3357271,light,2356928,day,light.n.01,57,63,56,204
day,2326851,photo,2366528,day,photograph.n.01,234,488,10,32
day,1671529,picture,2372930,day,picture.n.01,326,475,2,0
day,411732,picture,2400063,day,picture.n.01,272,428,26,13
day,586691,picture,2374511,day,picture.n.01,264,437,3,24
day,1173400,photo,2398997,day,photograph.n.01,353,492,7,8
day,3837729,scene,2377775,day,scene.n.01,369,490,2,3
day,2367906,scene,2378061,day,scene.n.01,375,438,23,31
day,2212429,picture,2378206,day,picture.n.01,302,416,81,0
day,4590798,scene,2379572,day,,290,476,8,14
day,1324731,scene,2382956,day,scene.n.01,263,431,41,7
day,522762,photo,2385057,day,photograph.n.01,337,482,14,8
day,4481071,day scene,2389837,day,,329,481,3,2
day,2957010,picture,2367413,day,picture.n.01,370,492,6,0
day,363739,photo,2409222,day,photograph.n.01,179,218,11,8
day,1866279,overcast,2359995,day,cloudiness.n.01,300,497,0,1
day,476201,outside,2392934,day,outside.n.01,315,477,8,8
day,862025,beach,2351260,day,beach.n.01,3,6,334,267
day,991346,outside,2322567,day,outside.n.01,497,327,1,1
day,985695,scene,2325643,day,scene.n.01,161,286,140,54
day,313013,picture,2411349,day,picture.n.01,264,438,43,28
day,2921137,picture,2414337,day,picture.n.01,219,259,67,59
day,1618847,picture,2411180,day,picture.n.01,260,391,32,39
day,4200109,image,2321430,day,,321,489,6,9
day,4174408,picture,2414304,day,,323,496,2,8
day,942754,photo,2341440,day,photograph.n.01,338,498,2,1
day,172780,photo,2413479,day,photograph.n.01,497,327,4,2
day,914033,time,2344671,day,clock_time.n.01,118,274,6,7
day,3636805,time,1531,day,clock_time.n.01,62,228,3,18
day,375166,picture,2404952,in day,picture.n.01,292,485,5,7
day,715837,day picture,2377914,day time,,326,494,3,3
day,2761908,scene,2316782,day time,scene.n.01,326,496,0,5
day,699147,picture,2382128,day time,picture.n.01,373,499,1,0
day,568423,picture,2377010,day time,picture.n.01,330,498,0,2
day,573312,picture,2376386,day time,picture.n.01,318,440,14,11
day,513977,picture,2387348,day time,picture.n.01,317,492,8,10
day,4211371,mountains,2321144,hazy day,,43,476,3,23
day,4492289,scene,2315936,day time,,367,490,8,5
and,3000354,table,2339319,and,table.n.02,55,146,167,151
and,3025993,numbers,2411835,1 and 2,numeral.n.01,37,32,269,94
and,4229846,letters,2320617,l and r,,21,55,12,410
and,4016946,numbers,2325060,37 and 2,,35,21,231,348
and,3861843,box,2369752,metal and,box.n.01,98,34,185,309
and,4608202,switch,2337208,off and on,,22,11,170,165
and,1318792,reflective stripes,2383648,orange and,band.n.04,14,76,167,332
and,3550414,hat,2357860,red and tan,hat.n.01,24,34,369,209
and,4078894,sofa,2324465,red and tan,,223,500,0,103
and,4281715,cap,2417520,tan and red,,73,90,188,12
and,2749023,bus,2331917,red and tan,bus.n.01,162,166,89,68
and,4521559,photo,2388128,hot and dry,,360,466,17,10
and,2470839,ketchup,2365146,red and wet,catsup.n.01,90,127,22,241
and,3830136,jacket,2387631,red and tan,jacket.n.01,118,95,324,42
and,2531507,bus,2363795,tan and red,bus.n.01,105,162,288,157
and,2305918,head covering,2373373,red and tan,head.n.01,24,47,299,35
and,3689551,building,4152,red and tan,building.n.01,224,432,21,84
and,1841973,fingers,2351798,4th and 5th,finger.n.01,110,181,89,183
and,2172772,shorts,2358206,grey and red,short_pants.n.01,49,57,149,198
and,3537338,cab,2359810,blue and red,cab.n.01,104,76,321,141
and,3537337,cab,2359810,blue and red,cab.n.01,129,103,90,111
and,1900858,cab,2359810,blue and red,cab.n.01,90,89,92,137
and,1603067,light,1160223,red and blue,light.n.01,89,190,448,376
and,3311370,design,2326533,red and blue,design.n.01,7,10,158,84
and,3311369,design,2326533,red and blue,design.n.01,8,10,170,84
and,3061442,wall,2358165,tan and gray,wall.n.01,60,60,237,67
and,3682071,tip,2376879,red and blue,tip.n.01,128,122,81,41
and,2717015,shirt,2316725,red and gold,shirt.n.01,162,135,122,150
and,4049789,tomato,2360136,red and ripe,,37,104,194,116
and,3512689,comforter,2316615,blue and red,quilt.n.01,223,237,15,196
and,2214101,building,2360239,gray and tan,building.n.01,57,37,407,75
and,1852660,train,2360596,red and grey,train.n.01,220,360,53,88
and,3225540,surfboard,2316522,red and blue,surfboard.n.01,73,151,73,150
and,3316172,pack,2344528,red and blue,battalion.n.02,19,10,80,269
and,3051492,backpack,2344528,red and blue,backpack.n.01,24,11,101,235
and,2930841,street sign,2317082,blue and red,street_sign.n.01,127,158,194,7
and,3987358,bush,2326230,red and blue,,101,122,250,399
and,1786721,sign,2359420,red and blue,sign.n.02,20,7,451,175
and,3686196,uniform,2316929,red and gray,uniform.n.01,82,37,215,144
and,4441747,sign,2391151,tall and red,,23,26,207,171
and,2616926,clock,2359329,red and blue,clock.n.01,152,151,239,111
and,3686197,uniform,2316929,red and gray,uniform.n.01,28,39,158,345
and,3629125,stripes,2344845,red and blue,band.n.04,60,36,266,61
and,2412923,rails,2358805,grey and red,railing.n.01,146,69,430,128
and,4373273,tail,4486,blue and red,,127,157,511,299
and,3024683,surf table,2316522,red and blue,,13,80,91,199
and,2366094,sign,2345228,red and blue,sign.n.02,136,125,268,18
and,4386829,building,4988,tall and red,,28,27,519,117
and,2371525,truck,2359810,red and blue,truck.n.01,228,230,83,60
and,4100627,bricks,1159627,red and gray,,404,1010,2,351
the future,3852234,lettering,2372817,"multi-colored , back to the future",inscription.n.01,50,107,6,7
thick,3864533,branch,2369229,thick,branch.n.01,30,88,162,45
thick,3000769,thick tree,2338806,thick,tree.n.01,119,116,383,31
thick,1935409,tail,2365745,thick,tail.n.01,107,50,324,157
thick,810745,pole,2357597,thick,pole.n.01,121,7,455,1
thick,1832288,dark clouds,2357600,thick,cloud.n.01,135,458,0,0
thick,2917457,blinds,2324919,thick,blind.n.01,110,142,95,1
thick,2480009,jacket,2357603,thick,jacket.n.01,302,192,140,159
thick,2194146,trees,2344285,thick,tree.n.01,76,145,28,48
thick,2601754,white band,2344302,thick,set.n.05,20,19,226,81
thick,4014537,ham,2325138,thick,,130,314,110,78
thick,3000770,thick tree,2338806,thick,tree.n.01,47,51,193,117
thick,4013365,french fries,2325165,thick,,223,285,213,107
thick,1938160,train,2346603,thick,train.n.01,218,373,68,78
thick,1900106,cellphone,2378050,thick,cellular_telephone.n.01,100,67,319,39
thick,2307890,snow,2357589,thick,snow.n.01,258,497,0,115
thick,3000771,thick tree,2338806,thick,tree.n.01,37,34,138,135
thick,4008216,bushes,2325334,thick,,59,52,174,236
thick,4373126,trees,2395764,thick,,70,173,53,25
thick,561548,tree top,2378184,thick,,35,33,467,67
thick,4008215,bushes,2325334,thick,,56,49,177,244
thick,3000772,thick tree,2338806,thick,tree.n.01,31,38,99,148
thick,4008212,bushes,2325334,thick,,66,57,169,238
thick,2247929,pole,2365345,thick,pole.n.01,331,58,166,0
thick,1730122,snow,2378239,thick,snow.n.01,68,80,67,279
thick,4008211,bushes,2325334,thick,,83,81,156,237
thick,2287969,vegatation,2358118,thick,,41,90,6,92
thick,2894663,gloves,2365315,thick,glove.n.02,51,67,296,226
thick,3699941,clouds,2338730,thick,cloud.n.01,105,166,282,48
thick,4008208,bushes,2325334,thick,,67,59,175,241
thick,3730365,beard,2325222,thick,beard.n.01,40,14,151,175
thick,2324106,grass,2377949,thick,grass.n.01,99,181,125,255
thick,1977303,snow,2377872,thick,snow.n.01,113,319,37,220
thick,3674170,mass,2377861,thick,mass.n.01,234,114,38,192
thick,3771244,wool,2356866,thick,wool.n.01,25,36,117,402
thick,4150733,screw,2323440,thick,,15,24,443,318
thick,1975534,wooden handle,2397258,thick,,175,40,139,59
thick,435596,glove,2397255,thick,glove.n.02,33,21,234,228
thick,2015820,snow,2339000,thick,snow.n.01,67,172,0,118
thick,2224507,wire,2357121,thick,wire.n.01,72,220,75,14
