lemma_en_translate,image_id,questions,que_and_anw_id,answers
big,2391447,what has big ears,1490044,the elephant
big,2391447,what has big ears,1490043,elephant
big,2377285,what has big eyes,1982545,a small blue ojbect
big,2362441,what has big eyes,1681378,skull
big,2363667,what has big eyes,1706149,the kite
big,2376374,how big are there,494483,adult
another,2394723,where is another person,1444707,on right side
another,2397073,where is another player,1518635,to right of woman
another,2360178,where is another building,1636450,other side of the yellow train
another,2408914,where is another mountain,1109619,in the distance
another,2415088,where is another surfboard,1037013,in the sand
another,2407497,where is another black box,1208093,bottom of photo
another,2393616,what is in another language,1501139,a sign
another,2369027,what is next to one another,1814849,motorcycles next to each other
another,2366164,what are beside one another,1756112,two pairs of brown shoes
another,2401265,where is there another sign,1240267,behind the big sign
another,2402544,where is another motorcycle,1264415,parked next to the first one
another,2335799,where is another controller,398985,in a hand on the left
another,2384897,what was another woman doing,423612,running
another,2325950,where is there another train,726673,on the left of the photo
another,2366740,where is another small child,1767977,behind the board
another,2362451,what is another use for sheep,1681539,fur
another,2408549,where can you see another car,1062425,side mirror
another,2391161,where is there another person,1552759,the man s right
another,2360159,where is the another elephant,1636075,away
another,2369355,where is there another person,1821541,bottom of scene
another,2404049,what is another name for trim,1295156,molding
another,2400299,where is another plane parked,1218498,in the hangar
another,2375652,where is another safety button,1950169,on the wall
another,2402646,where is there another bicycle,1266093,sidewalk
another,2360544,what is another name for eclair,1643938,long john
another,2399600,who is talking to another woman,1469702,the woman in the tan hat
another,2414639,what are stacked on one another,1028212,oranges
another,2405523,who is watching another man surf,1162579,four surfers
another,2392311,where is another person standing,1367576,on the sidewalk
another,2361347,what is holding onto another man,1660123,the man
another,2374972,what can be seen in another room,1937221,a brown wardrobe dresser
another,2396248,where could another trolley drive,1579844,on the other set of tracks
another,2396519,what is another donut topped with,1516105,sprinkles
another,2395191,what is another word for the fork,1447113,utensil
another,2379318,who is pointing at another person,364179,the girl with long brown hair
another,2410704,who has an arm around another man,1314305,the man on the right
another,2414320,what is another type of vegetable,1337710,beans
another,2400192,what is another name for tie tack,1216192,tie pin
another,2414329,where is another white wii remote,1337880,blurry right
another,2414320,what is another type of vegetable,1337711,kohlrabi
another,2367646,who is leaning on another giraffe,1785531,a giraffe
another,2359931,what is another name for a blazer,1631249,suit jacket
another,2369046,what is another name for suitcase,1815268,luggage
another,2389696,what is another word for the glaze,1544540,icing
another,2407068,what is another name for this item,1198424,garbage can
another,2376203,where is another pair of ski poles,1961665,in the bottom left of the picture
another,2373572,what is another color of the train,560697,grey
another,2359495,who are these people to one another,1622438,family
another,2364125,what is another name for the animal,1715620,an elk
another,2393705,where is another group of elephants,1374608,top right of the image
easy,2369934,why is skiing easy,499632,water is calm
easy,2371646,what is is over easy,1867996,the eggs
easy,61562,what says easy does it,993174,the book
easy,2366559,where is the word easy,1764102,on black sign
easy,150396,what color is the easy chair,1003161,brown
easy,2400135,why is this dog easy to groom,1215138,his size
easy,2373604,why are the signs easy to read,816544,it is daytime
easy,2376451,what material is the easy chair,1967008,red velvet
easy,2397680,why is the meat easy to identify,1395985,pepperoni is red
easy,2413577,what makes the suitcase easy to carry,1009688,the handle
easy,2411223,why is the blue luggage easy to transport,1325190,wheels
easy,2399881,what makes this tower easy to see at night,1210258,it is well lit
easy,2366559,where is the easy street records sign post,374377,next to the cr
easy,2393714,what is the red item behind the easy button,1565878,stapler
easy,2327255,how many kites are close up and easy to see,533771,
easy,2392320,what food item on the plate is cooked over easy,1558875,egg
easy,2399732,how is the tennis ball colored so that the ball is easy to see,1407411,in yellow
easy,2370300,why would you have an easy time getting cat hair off of this chair,1839903,the fabric is smooth
as if,2365458,what is bent as if in accident,1742294,car hood
as if,2413312,why does it look as if there are two faces of differing sizes,149893,because the woman s face is distorted by the wine glass
as if,2370487,who has a right hand in a fist as if to punch a black and white striped player,1843575,green shirt player in the front
day,2413035,how is day,1139123,sunny
day,2372074,how is the day,497920,sunny
day,2347707,how is the day,773256,sunny
day,2347377,how is the day,452733,sunny
day,2347222,how is the day,261845,sunny
day,2345756,how is the day,453923,sunny
day,2345278,how is the day,391413,sunny
day,2344200,how is the day,328294,sunny
day,2402081,how is the day,281502,snowy
day,2402192,how is the day,537830,warm sunny and clear
day,2402204,how is the day,793663,sunny
day,2402205,how is the day,793653,sunny
day,2343513,how is the day,584687,sunny
day,2343461,how is the day,328877,sunny
day,2343337,how is the day,455563,sunny
day,2342750,how is the day,713249,rainy
day,2342611,how is the day,713350,sunny
day,2342481,how is the day,329661,sunny
day,2342261,how is the day,329836,sunny
day,2341617,how is the day,456764,cloudy
day,2341578,how is the day,394375,sunny
day,2402964,how is the day,793056,sunny
day,2340593,how is the day,587025,sunny
day,2403735,what day is it,1289143,
day,2339631,how is the day,715738,sunny
day,2339480,how is the day,332071,sunny
day,2403840,how is the day,280135,cloudy
day,2403907,how is the day,1292473,sunny
day,2339381,how is the day,332141,sunny
day,2402408,how is the day,1261810,sunny
day,2347845,how is the day,837145,sunny
day,2347969,how is the day,645079,sunny
day,2401009,how is the day,602655,sunny
day,2397702,how is the day,1396095,sunny
day,2357089,how is the day,637786,sunny
day,2397971,how is the day,1460662,it is cloudy sunny day
day,2357050,how is the day,701804,sunny
day,2357009,how is the day,637850,sunny
day,2398020,how is the day,284598,sunny
day,2398021,how is the day,284589,sunny
day,2398147,what day is it,1590001,st patrick s day
day,2398223,how is the day,221066,sunny
day,2398276,how is the day,412998,gray and cloudy
day,2354412,how is the day,576005,sunny
day,2354116,how is the day,447766,sunny
day,2398980,how is the day,283857,cloudy
day,2399003,how is the day,220446,windy
day,2353757,how is the day,448031,sunny
day,2353627,how is the day,768514,clear
day,2353411,how is the day,704712,sunny
and,2403556,who are and,1285337,three players with red uniforms
and,2376670,what is on and,1971235,camera
and,2406751,what is and bowl,1192116,tomato sauce
and,2375898,what is green and,1955256,grass
and,2377941,what is lit and on,1992227,streetlights
and,2373633,what is on and red,1909957,the traffic light
and,2373633,what is on and red,1909959,the traffic light
and,2402207,what is big and tan,1258019,the bear
and,2389320,what is big and red,1351226,red
and,2399634,what is big and red,1469906,bus
and,2403691,what is red and big,1288161,umbrella
and,2388192,what is big and red,1536811,the buses
and,2400191,what is big and red,1216171,farm device
and,2400124,what is big and red,1214914,luggage box
and,2397479,what is old and red,1457966,train car
and,2358350,what is open and on,1598780,laptop
and,2413824,who are kia and anz,145795,sponsors
and,2397869,what clear and blue,1460038,sky
and,2366156,what is big and red,1755925,truck
and,2389960,what red and silver,1354843,ski poles
and,2366805,what is tan and red,1769137,roof
and,2361475,what is red and tan,1662625,government sign
and,2390704,what long and white,1425811,tusk
and,2363795,what is red and tan,1708744,the bus
and,2365380,what is red and big,1740677,fire truck
and,2400513,what is tan and dry,1223502,grass
and,2391282,what is open and on,1428590,laptop
and,2391352,what is big and red,1553658,rock
and,2388532,what is wet and tan,1476389,sand
and,2374667,what is red and wood,1931253,bell tower
and,2413688,what is tall and big,1012060,tree
and,2377960,what is red and pink,1992432,the flowers
and,2369293,what is tan and blue,1820306,a pillow
and,2398462,what is big and blue,1400837,the ocean
and,2366126,what is big and grey,1755272,the building
and,2365584,what is red and blue,1744772,a woven basket
and,2365606,what is red and bent,1745226,legs
and,2398179,what is big and grey,1398942,the jet
and,2414327,what is red and gray,1337869,backpack
and,2410334,what is blue and red,1110167,man s shirt
